식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
양촌리화로구이,갈비,1.0,서울 강북구 도봉로 367,,02-945-2416,3,2건
소먹으면돼지 수유점,육류/고기,1.0,서울 강북구 도봉로87길 46,매일 11:00 ~ 03:30,02-999-9266,73,3건
짱곱창,곱창/막창,3.6,서울 강북구 솔매로 117-1,영업시간 월~토 17:00 ~ 24:00,02-984-4780,17,9건
베틀아구찜 베틀1호점,아구,4.0,서울 강북구 한천로131길 27,매일 11:30 ~ 22:50,02-991-4414,15,5건
육회&연어,해물/생선,2.5,서울 강북구 월계로3길 69,,02-988-7697,11,11건
장곱창,곱창/막창,3.4,서울 강북구 한천로 1047,영업시간 매일 17:00 ~ 05:00,02-904-2050,35,7건
최고집해물찜칼국수,국수,4.0,서울 강북구 삼양로27길 95,,02-980-8904,3,7건
이흥선참치 미아직영점,참치회,3.5,서울 강북구 도봉로10길 40 1층,,02-988-1879,15,8건
삼양시장떡볶이순대,떡볶이,2.5,서울 강북구 솔매로 46,매일 10:00 ~ 22:00,,14,2건
왕십리구이곱창,곱창/막창,3.0,서울 강북구 월계로7나길 41,매일 00:00 ~ 24:00,02-985-4179,132,5건
문가네정육식당 수유본점,육류/고기,2.5,서울 강북구 한천로 1077 1~2층,매일 12:00 ~ 03:00,02-996-4456,3,2건
연탄집,육류/고기,3.7,서울 강북구 오패산로77길 31,매일 10:00 ~ 24:00,02-990-0092,17,3건
와우왕십리곱창,곱창/막창,2.3,서울 강북구 노해로 97 1층,영업시간 월~금 16:00 ~ 02:00,02-906-0035,16,3건
셀프장어세상직판장 미아점,장어,3.3,서울 강북구 도봉로 90 1층,,02-980-6007,3,7건
라포레스타,이탈리안,3.3,서울 강북구 월계로 173 꿈의숲 1층,,02-2289-5460,10,4건
카페백야,카페,4.9,서울 강북구 노해로21길 7 1층,월~토 11:00 ~ 22:00,,38,7건
한옥쌈밥,쌈밥,4.6,서울 강북구 도봉로10다길 9,,0504-1400-5219,16,7건
시골농장,육류/고기,4.0,서울 강북구 한천로 1178,,02-902-8895,20,3건
돝제주흑돼지 본점,육류/고기,4.7,서울 강북구 솔샘로 289 1층,영업시간 매일 16:00 ~ 23:00,02-989-9589,36,12건
월곡동전라도곱창,곱창/막창,4.6,서울 강북구 월계로7나길 28,영업시간 매일 15:00 ~ 01:00,02-980-9903,64,9건
월드보드카페,보드카페,5.0,서울 강북구 도봉로87길 9 4층,영업시간 월~목 13:00 ~ 24:00,02-6959-3213,67,5건
산이네,한식,4.6,서울 강북구 4.19로 86,매일 10:00 ~ 24:00,02-900-2881,11,20건
엔제리너스 미아삼거리역점,커피전문점,3.0,서울 강북구 도봉로10나길 4,매일 08:00 ~ 24:00,02-987-0047,12,1건
얌미타이,태국음식,4.1,서울 강북구 오패산로31길 43 1층,매일 11:30 ~ 23:00,02-790-0371,22,14건
초원,한식,4.4,서울 강북구 4.19로 88,,02-908-1885,24,5건
오케이크 수유점,제과/베이커리,4.3,서울 강북구 도봉로87길 38 1층 102호,매일 10:00 ~ 23:30,02-6953-9033,13,3건
숲속앵두나무,애견카페,4.0,서울 강북구 덕릉로40다길 33-38,월~토 11:00 ~ 20:00,02-773-2517,10,2건
엔제리너스 수유역점,커피전문점,2.9,서울 강북구 도봉로 333,매일 00:00 ~ 24:00,02-994-8556,13,17건
초원가든,한식,5.0,서울 강북구 삼양로181길 251,,02-993-3702,12,1건
화로몽 미아사거리점,닭요리,5.0,서울 강북구 월계로3길 66-3,,070-8991-2151,20,6건
피자글릭 강북점,피자,4.2,서울 강북구 오패산로 381 1층,매일 11:00 ~ 22:30,02-993-2244,15,5건
장강기사식당,기사식당,3.4,서울 강북구 수유로 62-1,월~토 10:00 ~ 21:00,02-900-3327,13,8건
시래기화덕생선구이,해물/생선,3.6,서울 강북구 4.19로 61-1 1층,매일 06:00 ~ 22:00,02-999-5933,15,19건
마포감자국,한식,4.5,서울 강북구 삼양로 501,영업시간 매일 15:30 ~ 24:00,02-903-1132,16,11건
솔방천,해물/생선,3.0,서울 강북구 한천로144길 75,매일 11:30 ~ 22:30,02-906-4096,23,2건
스시신,초밥/롤,4.0,서울 강북구 도봉로95길 17,,02-997-1616,8,3건
할머니왕족발보쌈,족발/보쌈,4.0,서울 강북구 노해로8가길 12,매일 10:00 ~ 24:00,02-907-9983,85,7건
스타벅스 파라스파라서울점,커피전문점,5.0,서울 강북구 삼양로 689,매일 08:00 ~ 20:00,1522-3232,1,7건
연포생선구이전문점,해물/생선,2.7,서울 강북구 덕릉로28길 65,,02-984-5592,19,6건
성공돈가츠,돈까스/우동,4.1,서울 강북구 수유로 82,매일 11:00 ~ 22:30,02-994-1528,23,13건
맨덜리,카페,5.0,서울 강북구 수유로 18,월/화/목/금/토/일 11:00 ~ 22:00,02-980-3721,18,10건
이씨부엌,일본식주점,4.4,서울 강북구 노해로8가길 32,영업시간 매일 16:00 ~ 04:00,02-993-3155,26,7건
삼천포,삼겹살,1.6,서울 강북구 한천로 1052,,02-998-3447,29,5건
사리원돼지국밥 덕성여대점,국밥,4.2,서울 강북구 삼양로 530,,02-6405-9898,13,10건
속초할머니감자탕,감자탕,4.7,서울 강북구 인수봉로58길 4-11,영업시간 매일 17:00 ~ 23:00,02-907-3590,16,23건
웰빙옹심이 메밀칼국수,국수,4.2,서울 강북구 노해로 99-1,,02-992-9966,7,10건
오늘술집주다방 수유점,호프/요리주점,0.0,서울 강북구 한천로139길 42 지하1층 101호,월~금 19:00 ~ 18:00,,1,0건
호남해물탕,해물/생선,3.3,서울 강북구 한천로139길 42,매일 11:00 ~ 24:00,02-996-7582,28,3건
산두부집,두부전문점,4.0,서울 강북구 삼양로173길 61,,02-903-3532,12,12건
대가원 수유점,육류/고기,4.8,서울 강북구 한천로 1064,매일 11:00 ~ 24:00,02-999-0444,10,9건
스시와다,초밥/롤,4.4,서울 강북구 덕릉로 88,매일 11:30 ~ 23:30 · 브레이크타임 매일 15:30 ~ 17:00,02-980-7590,41,7건
베이징양꼬치 수유점,양꼬치,4.5,서울 강북구 한천로 1040 2층,영업시간 매일 14:30 ~ 02:30,,16,10건
카페다담,디저트카페,4.5,서울 강북구 덕릉로 64,매일 10:00 ~ 23:00,010-9476-2098,24,4건
명륜진사갈비 서울수유본점,갈비,1.9,서울 강북구 한천로 1074,월~금 12:00 ~ 22:40 · 브레이크타임 월~금 15:00 ~ 16:00,02-999-8002,19,23건
일공공키친 수유4.19탑점,샤브샤브,3.5,서울 강북구 4.19로 65,매일 11:00 ~ 22:00,02-997-1010,4,6건
노랑통닭 미아점,치킨,3.0,서울 강북구 도봉로10가길 16,영업시간 매일 14:00 ~ 03:00,02-989-8882,35,5건
동네맛집족발 수유동점,족발/보쌈,5.0,서울 강북구 도봉로87길 23,매일 12:00 ~ 04:00,02-998-7774,86,2건
우리할매떡볶이 수유점,떡볶이,4.3,서울 강북구 노해로 55,,02-902-1007,13,4건
파리바게뜨 카페수유역점,제과/베이커리,2.5,서울 강북구 도봉로 337,매일 07:00 ~ 24:00,02-907-8202,11,17건
수산시장 수유분점,회,5.0,서울 강북구 노해로 41 동아빌딩 1층,영업시간 매일 15:00 ~ 03:00,,7,1건
라와마라탕 본점,중식,1.1,서울 강북구 도봉로8길 28-1,매일 11:00 ~ 04:00,02-6339-8785,21,9건
하오런,중식,2.4,서울 강북구 오현로 137 번동주상복합상가 1층,화~토 11:30 ~ 21:30 · 브레이크타임 화~금 14:30 ~ 17:00,02-980-9693,7,9건
우촌식당,한식,2.8,서울 강북구 삼양로173길 27,,02-993-3854,0,4건
옛날농장,한식,3.0,서울 강북구 월계로7나길 42-1,매일 00:00 ~ 24:00,,8,7건
황소곱창,곱창/막창,4.0,서울 강북구 덕릉로 96,영업시간 월~토 17:00 ~ 04:00,,25,2건
모록도새기,육류/고기,4.6,서울 강북구 한천로140길 11-3,영업시간 매일 17:00 ~ 24:00,02-990-3337,12,5건
어사출또 수유점,회,3.0,서울 강북구 한천로140길 25,,02-900-3775,10,6건
구석집 수유점,해물/생선,0.0,서울 강북구 노해로 53 1층,매일 11:30 ~ 22:00,,13,0건
공릉동닭한마리 수유점,닭요리,5.0,서울 강북구 덕릉로28길 45,매일 10:00 ~ 23:00,02-987-5678,4,2건
고봉함박,돈까스/우동,3.6,서울 강북구 오패산로77길 10 1층,,02-989-1577,44,10건
마루국시 미아직영점,한식,2.5,서울 강북구 도봉로 242 한국전력 강북지역 전력설비관리동 2층,매일 11:30 ~ 21:30,02-980-2400,3,4건
투썸플레이스 북서울꿈의숲점,커피전문점,2.2,서울 강북구 월계로 183 1층,매일 09:00 ~ 22:30,02-542-7711,5,14건
블링마카롱,제과/베이커리,3.3,서울 강북구 삼양로74길 62 1층,,02-984-2727,45,3건
두부의신 본점,두부전문점,4.0,서울 강북구 4.19로 34 1층,매일 08:30 ~ 21:00,02-6489-4193,26,1건
도미노피자 번동점,피자,3.5,서울 강북구 덕릉로 147,매일 11:30 ~ 21:30,02-904-3084,3,11건
써브웨이 수유역점,샌드위치,3.7,서울 강북구 오패산로 417,매일 08:00 ~ 22:00,02-998-1641,13,19건
페넬로페,호프/요리주점,4.3,서울 강북구 노해로8길 1,매일 11:30 ~ 22:00,02-908-0298,16,19건
도미노피자 미아점,피자,3.5,서울 강북구 삼양로24길 19 현대성우아파트 102동 101호,매일 11:30 ~ 21:30,02-989-3044,9,4건
청년다방 서울수유점,떡볶이,3.3,서울 강북구 한천로139길 33,매일 11:00 ~ 22:30,02-904-3774,33,21건
남도묵은지 수유점,한식,5.0,서울 강북구 한천로140길 23-6 삼성빌딩 1층,월~토 11:00 ~ 22:00,02-902-5264,12,4건
계곡산장,한식,4.0,서울 강북구 4.19로30길 2-8,매일 10:00 ~ 22:00,02-902-3168,4,1건
가문,중화요리,4.0,서울 강북구 노해로 13,,02-990-0107,1,9건
풍천민물장어,장어,4.5,서울 강북구 한천로 1170-1,,02-996-7288,5,4건
수유손만두,분식,0.0,서울 강북구 노해로32길 38,월~토 11:00 ~ 21:30,02-3431-1498,12,0건
패티앤빅 왕돈가스전문점 광산점,돈까스/우동,4.2,서울 강북구 삼각산로 158,,02-903-3343,6,6건
오늘맑음,디저트카페,5.0,서울 강북구 4.19로17길 14-1 1층,,02-6465-6460,11,3건
돈까스대왕전,돈까스/우동,3.5,서울 강북구 도봉로 189 1층,매일 10:30 ~ 21:30,,31,15건
카페두두,카페,3.3,서울 강북구 도봉로98길 56,매일 11:00 ~ 22:00,02-900-2480,21,3건
명륜진사갈비 서울미아점,갈비,1.3,서울 강북구 미아동 811-1 두산위브트레지움아파트,매일 12:00 ~ 23:00,02-981-6669,13,196건
미분당 수유점,베트남음식,4.2,서울 강북구 오패산로 410 1층,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6449-1205,22,15건
항아리찜칼국수,국수,2.5,서울 강북구 한천로139길 7-9,,02-997-6944,19,4건
콩마루감자탕 본점,감자탕,5.0,서울 강북구 한천로 1128,매일 10:00 ~ 01:00,02-991-5568,11,3건
고향산천,오리,2.3,서울 강북구 도봉로 171,매일 10:00 ~ 23:00,02-981-5959,6,3건
신고집,한식,3.7,서울 강북구 한천로109길 72,,02-988-3281,0,7건
e어도참치 수유점,참치회,2.8,서울 강북구 도봉로 296 양덕빌딩 1층,매일 11:00 ~ 01:00,02-990-0037,8,9건
던킨도너츠 강북구청사거리점,도넛,3.4,서울 강북구 도봉로 358 1층 102호,매일 07:00 ~ 23:00,02-999-1012,9,5건
대구반야월막창 서울우이점,곱창/막창,5.0,서울 강북구 삼양로 459,영업시간 매일 16:00 ~ 01:00,02-990-3987,18,7건
산이야,쌈밥,4.0,서울 강북구 삼양로181길 201-8,,02-900-7557,9,4건
쭈꾸미달인 수유점,해물/생선,4.7,서울 강북구 노해로 42-1 1층,영업시간 매일 16:00 ~ 03:00,02-993-3007,28,11건
신일기사식당,기사식당,4.9,서울 강북구 오패산로 383,월~토 09:00 ~ 22:00,02-992-9186,12,9건
물속세상,회,3.6,서울 강북구 노해로8길 22,매일 10:00 ~ 02:00,02-908-3388,18,5건
통영산꼼장어,장어,2.3,서울 강북구 덕릉로 93-10,영업시간 매일 15:00 ~ 02:00,02-902-9202,9,3건
독도게찜,게/대게,3.0,서울 강북구 노해로 17,매일 12:00 ~ 23:00,02-998-7477,31,2건
바우네곱창,곱창/막창,4.0,서울 강북구 한천로132길 57 1층,영업시간 매일 17:00 ~ 24:00,02-903-7898,18,2건
정스시,초밥/롤,4.3,서울 강북구 한천로 1039,,02-900-9018,4,8건
맥도날드 미아역점,패스트푸드,2.3,서울 강북구 도봉로 204,매일 07:00 ~ 02:00,070-7017-6856,6,16건
경참치,참치회,4.0,서울 강북구 도봉로82길 26 1층,영업시간 매일 14:00 ~ 02:00,02-900-0859,19,2건
수유닭한마리 수유동본점,닭요리,4.5,서울 강북구 노해로 11,화요일,02-998-8952,11,6건
한우고기농장,육류/고기,4.0,서울 강북구 삼양로173길 102,매일 11:00 ~ 22:00,02-990-9365,19,3건
까미노빵집,제과/베이커리,4.6,서울 강북구 4.19로 61,화요일,02-902-0409,8,17건
은수식당,육류/고기,4.0,서울 강북구 한천로 1063,영업시간 매일 16:00 ~ 24:00,02-907-1139,8,7건
화로몽 수유역점,닭요리,4.3,서울 강북구 노해로8가길 18,영업시간 매일 16:30 ~ 02:00,02-990-2151,26,12건
동태한그릇,해물/생선,3.4,서울 강북구 솔매로50길 29,매일 11:00 ~ 22:00,02-983-1117,16,11건
서당골,한식,2.3,서울 강북구 한천로 1153,매일 11:00 ~ 21:30,02-900-7797,9,6건
오봉집 미아점,한식,3.0,서울 강북구 솔매로46길 6 1층,매일 11:00 ~ 23:00,02-980-6674,15,1건
롯데리아 번동DT점,패스트푸드,3.4,서울 강북구 한천로 963,매일 08:00 ~ 02:00,02-998-3330,7,11건
올뜨레 마레,이탈리안,5.0,서울 강북구 도봉로87길 6,매일 11:30 ~ 23:00,,18,4건
미야리대게락,게/대게,3.3,서울 강북구 월계로 37,화~일 12:00 ~ 23:00,,7,3건
솔샘칼국수보쌈,국수,5.0,서울 강북구 솔샘로50길 9,화~일 11:00 ~ 21:30 · 브레이크타임 화~일 14:30 ~ 16:30,02-6228-0471,11,5건
뽀빠이족발,족발/보쌈,3.6,서울 강북구 한천로140길 30,,02-902-7725,9,5건
영자네곱창 본점,곱창/막창,3.2,서울 강북구 솔매로 59,,02-988-5588,12,5건
안성손칼국수,국수,3.9,서울 강북구 노해로 31,월~토 10:00 ~ 21:00,02-908-7981,20,10건
우이동소문난족발,족발/보쌈,5.0,서울 강북구 삼양로 645,,02-900-8876,2,5건
몽브루,카페,2.1,서울 강북구 4.19로 105,월~금 11:00 ~ 23:00,02-904-1003,99,20건
타이거슈가 수유점,카페,5.0,서울 강북구 도봉로 347 1층,월/화/수/목/일 11:00 ~ 23:00,,20,3건
양촌리,육류/고기,2.9,서울 강북구 도봉로 308 2층,매일 00:00 ~ 24:00,02-999-9946,13,7건
돈돈,돈까스/우동,4.8,서울 강북구 4.19로2길 10 1층,월/화/수/목/금/일 11:00 ~ 21:00 · 브레이크타임 월/화/수/목/금/일 16:00 ~ 17:00,02-6949-0246,14,10건
크리스피크림도넛 미아점,도넛,5.0,서울 강북구 도봉로 62 롯데백화점 미아점 지하2층,월~목 10:30 ~ 20:00,02-944-1970,4,2건
맘스터치 수유역점,패스트푸드,2.0,서울 강북구 도봉로87길 7 2층,매일 11:00 ~ 22:00,02-992-5050,6,13건
크래미김밥우동집 본점,분식,4.0,서울 강북구 노해로 117,화~일 11:30 ~ 21:00,02-997-2727,17,9건
개성손만두요리전문점 우이점,한정식,4.2,서울 강북구 삼양로 638,,02-3492-9988,7,6건
산마루쉼터,한식,4.9,서울 강북구 4.19로12길 41,,,9,7건
담소두부,두부전문점,4.9,서울 강북구 삼각산로 57,,,10,12건
스타짬뽕,중화요리,4.0,서울 강북구 노해로 91 진흥빌딩 1층,,02-990-2280,10,8건
동대문엽기떡볶이 수유점,떡볶이,2.8,서울 강북구 덕릉로 93 삼보힐오피스텔 1층,매일 11:00 ~ 01:30,02-997-8591,14,6건
섬마을조개구이,조개,5.0,서울 강북구 도봉로 377,,02-905-9847,10,2건
천지회수산,회,5.0,서울 강북구 삼각산로 133,영업시간 매일 15:00 ~ 24:00,02-904-7894,20,2건
1989마라탕,중화요리,3.0,서울 강북구 덕릉로28길 49,화요일,02-6397-6267,8,4건
돌깨마을맷돌순두부 수유점,두부전문점,3.5,서울 강북구 오패산로 411,매일 00:00 ~ 24:00,02-905-3388,27,8건
석관동떡볶이 수유점,떡볶이,2.3,서울 강북구 도봉로87길 14,매일 12:00 ~ 24:00,02-993-1674,43,13건
일미집 2호점,육류/고기,1.0,서울 강북구 도봉로4길 34,영업시간 월~토 16:00 ~ 24:00,02-983-5599,41,1건
동대문곱창,곱창/막창,4.6,서울 강북구 숭인로 65-3,영업시간 월~토 14:00 ~ 01:00,0507-1320-3336,21,13건
범프리카인생치킨 미아점,치킨,5.0,서울 강북구 솔샘로 291 1층 104호,영업시간 월~금 15:00 ~ 01:30,02-985-7896,10,2건
홍능족발1977 수유점,족발/보쌈,2.3,서울 강북구 수유로 75,영업시간 화~일 13:00 ~ 24:00,02-999-8922,83,4건
서울 국시칡냉면칼국수,국수,5.0,서울 강북구 덕릉로 13,,02-900-3392,6,3건
맘스터치 미아사거리역점,패스트푸드,3.1,서울 강북구 도봉로10길 26 1층/지하1층,,02-6326-9707,7,9건
키즈필 미아본점,키즈카페,3.0,서울 강북구 솔샘로 327 테마빌딩 지층,매일 10:00 ~ 21:00,1566-9210,8,2건
설빙 수유역점,디저트카페,3.3,서울 강북구 오패산로 417 2/ 3층,매일 10:30 ~ 22:30,02-999-2003,17,12건
신촌서서갈비,갈비,1.9,서울 강북구 한천로 1071,매일 11:00 ~ 23:00,02-992-4492,6,7건
초가집,한식,3.0,서울 강북구 삼양로173길 116-28,매일 11:00 ~ 20:00,02-993-3758,14,3건
태리로제떡볶이&닭강정,음식점,0.0,서울 강북구 도봉로53길 15,,,1,0건
쑥맥,호프/요리주점,4.0,서울 강북구 도봉로6길 54 1층,영업시간 매일 17:30 ~ 05:00,02-980-6992,89,4건
헤미앤바우어419카페,카페,2.2,서울 강북구 4.19로 70 1/2층,,02-543-7600,11,12건
광명왕족발보쌈,족발/보쌈,4.5,서울 강북구 삼양로27길 10,매일 11:30 ~ 23:00,02-986-6312,10,6건
커피빈 강북구청앞점,커피전문점,4.0,서울 강북구 한천로139길 25 1~2층,매일 08:00 ~ 23:00,02-994-8878,5,5건
겹,육류/고기,3.9,서울 강북구 노해로8가길 33,,02-993-6003,27,9건
케슬리 수유점,샌드위치,5.0,서울 강북구 삼양로85길 8 1층,매일 11:00 ~ 21:00,02-989-1190,36,1건
오장동함흥냉면,냉면,3.8,서울 강북구 솔샘로48길 3,월/화/수/금/토/일 11:00 ~ 21:00 · 브레이크타임 월/화/수/금/토/일 15:30 ~ 17:00,02-981-7770,10,6건
교촌치킨 수유역점,치킨,2.7,서울 강북구 한천로 1016,매일 12:00 ~ 24:00,02-903-3693,5,7건
우이동주막집,족발/보쌈,5.0,서울 강북구 삼양로141길 4-6,영업시간 월/화/수/금/토/일 14:00 ~ 01:00,02-902-0871,8,2건
아카,일본식주점,3.7,서울 강북구 월계로7길 34,영업시간 월/화/수/목/일 17:30 ~ 04:00,02-984-7179,29,3건
교촌치킨 미아역점,치킨,3.1,서울 강북구 도봉로 142,매일 12:00 ~ 24:00,02-989-6288,13,7건
물꼬기,일식,4.8,서울 강북구 4.19로23길 30,,02-6368-2300,10,5건
쿄우,일본식주점,5.0,서울 강북구 오패산로 389,영업시간 매일 17:30 ~ 05:00,02-992-5123,43,2건
명륜진사갈비 서울미아역점,갈비,2.0,서울 강북구 도봉로 150,매일 12:00 ~ 23:00,02-981-9992,9,3건
1943 수유점,호프/요리주점,2.0,서울 강북구 한천로139길 42 2층,,,18,3건
미스사이공 수유점,동남아음식,4.1,서울 강북구 한천로 1023 1층,매일 10:00 ~ 23:00,02-990-0420,8,12건
경성양꼬치 미아삼거리점,양꼬치,4.8,서울 강북구 월계로7나길 60,영업시간 월~금 15:00 ~ 03:00,02-984-2329,57,4건
다온식당,한식,0.0,서울 강북구 덕릉로40길 14,,02-988-4514,0,0건
바지락듬뿍칼국수,국수,4.6,서울 강북구 한천로143길 34-21,매일 11:00 ~ 22:00,02-992-1008,6,9건
수유부추곱창,곱창/막창,4.3,서울 강북구 도봉로87길 26-21,영업시간 매일 17:00 ~ 01:00,,35,6건
솔향스시,초밥/롤,3.1,서울 강북구 솔샘로 244,매일 11:30 ~ 21:30,02-988-1515,18,7건
에이하우스,호프/요리주점,4.3,서울 강북구 노해로8가길 9,영업시간 매일 17:00 ~ 03:00,,84,4건
오커피랩,커피전문점,4.5,서울 강북구 삼각산로 117,월~금 10:30 ~ 23:00,,5,2건
본죽 수유점,죽,4.1,서울 강북구 한천로 1043,월~금 09:30 ~ 21:30,02-908-6233,3,7건
돼지저금통,육류/고기,4.8,서울 강북구 삼양로155길 9,,1899-6249,8,4건
진송추어탕 서울본점,추어,4.9,서울 강북구 한천로 1161 1층,월~토 09:30 ~ 21:00,02-906-0880,7,12건
박할매쭈꾸미 미아본점,해물/생선,4.5,서울 강북구 도봉로10나길 5,매일 11:30 ~ 24:00,02-987-7474,58,4건
명성양꼬치,양꼬치,5.0,서울 강북구 월계로7나길 50 1층,,02-988-3442,14,1건
냉돈84,삼겹살,5.0,서울 강북구 한천로 1067,영업시간 화~토 16:00 ~ 02:00,02-907-2993,27,4건
조마루 미아점,감자탕,3.3,서울 강북구 솔샘로 332,매일 00:00 ~ 24:00,02-984-5300,16,9건
이종구낙지세상 미아점,해물/생선,4.5,서울 강북구 솔샘로68길 36,매일 11:00 ~ 22:00,02-983-5577,20,2건
마을찻집 마주이야기,카페,5.0,서울 강북구 인수봉로55길 10 2층,영업시간 화~금 14:00 ~ 21:00,070-8615-6011,4,19건
아웃백 미아삼양점,패밀리레스토랑,0.0,서울 강북구 삼양로 247,,02-989-5013,0,0건
미삼참치,일식,2.7,서울 강북구 도봉로10길 22 1층,매일 11:00 ~ 00:00,02-980-0373,25,6건
평화반점,중화요리,3.4,서울 강북구 오패산로 113-1,,02-981-5553,1,5건
교촌치킨 미아사거리점,치킨,3.0,서울 강북구 도봉로8길 35,매일 12:00 ~ 24:00,02-984-3434,8,2건
흙구덩이,육류/고기,3.0,서울 강북구 도봉로 34-4,,02-959-9002,11,2건
차우린해물짬뽕 번동점,중화요리,3.3,서울 강북구 도봉로 352 효성네오인텔리안 1층 110~113호,매일 10:00 ~ 20:50,02-908-1110,2,6건
공차 미아사거리점,카페,1.0,서울 강북구 도봉로 52,매일 09:00 ~ 24:00,02-6312-6213,7,6건
최가네양평해장국,해장국,4.5,서울 강북구 덕릉로 162,매일 07:00 ~ 22:00,02-980-3344,3,2건
모소리 수유점,육류/고기,3.7,서울 강북구 한천로 1043 1층,,02-990-8884,95,3건
용참치,참치회,5.0,서울 강북구 삼양로54길 7 1층,,070-4068-7707,15,2건
백운산장,닭요리,4.8,서울 강북구 삼양로181길 206,,02-993-3611,3,4건
성북왕족발,족발/보쌈,5.0,서울 강북구 도봉로33길 9 1층,매일 11:00 ~ 24:00,02-989-8855,3,2건
도미노피자 수유점,피자,3.7,서울 강북구 한천로 1131 현대아파트 104호,매일 11:30 ~ 21:30,02-907-7145,7,3건
백스비어 미아사거리역점,호프/요리주점,2.8,서울 강북구 도봉로8길 24,영업시간 매일 18:00 ~ 05:00,02-984-0410,9,4건
김치삼겹살,삼겹살,1.8,서울 강북구 도봉로87길 27-4,영업시간 매일 16:00 ~ 04:00,,13,4건
정통집 수유역점,육류/고기,1.2,서울 강북구 한천로139길 46,영업시간 월~금 16:00 ~ 03:00,,46,6건
오봉집 수유점,해물/생선,3.0,서울 강북구 한천로139길 42 영남빌딩 2층,,,6,2건
서오릉피자 강북점,피자,5.0,서울 강북구 한천로 981 1층,매일 11:00 ~ 22:00,02-996-9226,12,6건
스시키보우,초밥/롤,4.1,서울 강북구 월계로7나길 8,,02-983-1135,21,7건
스시에라브,초밥/롤,4.5,서울 강북구 도봉로96길 11 1층,화요일,070-4105-6878,13,12건
향촌포차,실내포장마차,0.0,서울 강북구 도봉로41길 18,,02-983-5092,0,0건
이찌방,일본식주점,1.0,서울 강북구 도봉로87길 25 1층,,02-908-3392,11,1건
24시미아감자탕,감자탕,3.0,서울 강북구 솔매로 123,,02-988-9282,5,4건
배스킨라빈스 미아삼거리점,아이스크림,1.8,서울 강북구 도봉로10길 30 1층,매일 10:00 ~ 23:00,02-988-7892,5,10건
조선감저 뼈다귀전문점 미아점,감자탕,3.0,서울 강북구 솔샘로 220 유머빌딩 1층 101호,매일 00:00 ~ 24:00,02-982-6688,3,5건
교촌치킨 수유1호점,치킨,1.0,서울 강북구 삼각산로 119,매일 12:00 ~ 24:00,02-994-8911,1,12건
개나리산장,육류/고기,2.8,서울 강북구 삼양로173길 319,,02-993-5993,5,5건
노브랜드버거 수유점,패스트푸드,3.0,서울 강북구 도봉로 352 효성인텔리안아파트 1층,매일 10:00 ~ 22:00,02-900-6942,20,9건
가나시,일본식주점,5.0,서울 강북구 노해로8길 22 109호,영업시간 월~토 18:00 ~ 04:00,,29,4건
현대회수산,회,3.4,서울 강북구 삼양로 489,,02-905-7060,4,5건
원조막국수,국수,3.2,서울 강북구 노해로33길 42,매일 11:00 ~ 19:30,02-991-5215,2,5건
미녀가든,육류/고기,4.4,서울 강북구 한천로139나길 22 1층,월/화/수/목/일 12:00 ~ 23:00,0507-1386-8826,8,5건
스시훈,초밥/롤,4.3,서울 강북구 오패산로 402,월~토 11:30 ~ 23:30 · 브레이크타임 월~토 15:00 ~ 17:00,02-999-3745,30,6건
후즈티 미아사거리점,카페,4.7,서울 강북구 도봉로10길 32 1층,매일 09:00 ~ 23:00,070-4756-0050,22,7건
당나귀집,삼계탕,0.0,서울 강북구 덕릉로24길 13,월~토 11:00 ~ 22:00,02-988-0766,3,0건
스시연,일식,4.9,서울 강북구 한천로 1024,,02-991-9500,14,7건
배떡 수유점,떡볶이,3.3,서울 강북구 오패산로 396 1층,,,7,3건
수유리민물장어맛집,장어,5.0,서울 강북구 한천로150길 52,,02-906-7985,2,4건
BHC치킨 수유역점,치킨,4.3,서울 강북구 오패산로 383 1층,매일 12:00 ~ 24:00,02-908-8005,2,9건
칠복상회,카페,4.7,서울 강북구 한천로139가길 15 1층,월~금 08:30 ~ 21:00,02-999-4889,20,6건
미태리 미아뉴타운점,이탈리안,4.0,서울 강북구 삼양로27길 43,매일 11:30 ~ 21:00,02-945-8585,9,4건
배스킨라빈스 수유역점,아이스크림,1.4,서울 강북구 도봉로 328,매일 10:00 ~ 23:00,02-991-1728,8,5건
라티스,카페,5.0,서울 강북구 삼양로141길 4-10,월~금 10:00 ~ 22:00,,8,9건
족발야시장 수유점,족발/보쌈,2.8,서울 강북구 도봉로87길 33,영업시간 매일 15:00 ~ 06:00,02-908-4969,238,10건
리틀비틀 수유점,키즈카페,0.0,서울 강북구 노해로 70 우림빌딩 5층,월~금 11:00 ~ 20:00,02-991-0664,4,0건
삼성소곱창,곱창/막창,4.8,서울 강북구 월계로7나길 32 1층,영업시간 월~토 16:00 ~ 11:00,02-980-5434,11,5건
더파이어셰프(THEFIRECHEF),이탈리안,2.4,서울 강북구 도봉로8길 15,월/화/목/금/토/일 11:30 ~ 24:00 · 브레이크타임 월/화/목/금/토/일 16:00 ~ 17:00,02-982-6808,15,10건
써브웨이 삼양솔샘점,샌드위치,3.5,서울 강북구 삼양로 162 1층 103~105호,매일 08:00 ~ 22:00,02-6952-3399,4,11건
