식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
천장어,장어,3.5,서울 강동구 아리수로 65,매일 11:00 ~ 23:00,02-442-9289,34,4건
버거킹 명일DT점,패스트푸드,1.8,서울 강동구 고덕로 168,매일 10:00 ~ 23:00,02-426-0332,11,14건
갸또마마,제과/베이커리,4.0,서울 강동구 상암로49길 33,화~일 07:00 ~ 21:00,070-7761-8897,37,8건
초롱이고모부대찌개,찌개/전골,3.5,서울 강동구 상암로11길 4,매일 11:00 ~ 22:00,02-442-3546,33,12건
오페라빈 강동점,카페,3.0,서울 강동구 성안로 61,매일 08:30 ~ 23:00,070-4063-3600,0,3건
스타벅스 상일동점,커피전문점,4.8,서울 강동구 상일로10길 36 1/2층,매일 07:00 ~ 21:00,1522-3232,5,8건
스시쟁이,초밥/롤,3.1,서울 강동구 올림픽로72길 13,매일 11:30 ~ 24:00,02-474-0733,46,15건
조개구이클럽깔레,조개,2.6,서울 강동구 구천면로 214,영업시간 매일 17:00 ~ 24:00,02-487-1471,20,8건
림 2호점,육류/고기,3.0,서울 강동구 상암로 198 1층,,02-3013-1002,63,8건
유타로 천호점,일본식라면,2.8,서울 강동구 올림픽로70길 56-6,매일 11:30 ~ 22:30 · 브레이크타임 월~금 15:30 ~ 17:00,02-478-6999,43,16건
꾸러기분식,떡볶이,2.6,서울 강동구 구천면로 389-1,매일 10:30 ~ 21:00,02-485-6977,37,14건
깊은실 청국장과보리밥 강동점,한식,2.8,서울 강동구 동남로 665,매일 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 16:00,02-477-3313,22,15건
시찌린,샤브샤브,3.2,서울 강동구 동남로 877,매일 11:30 ~ 22:00,02-3427-8592,16,17건
성경만두요리전문점 암사점,분식,2.4,서울 강동구 고덕로 78,매일 10:00 ~ 22:00,02-428-3354,66,9건
버거킹 길동사거리점,패스트푸드,2.7,서울 강동구 양재대로 1440 남서울빌딩 1층,매일 00:00 ~ 24:00,02-471-0332,9,21건
수요일,전통찻집,4.4,서울 강동구 동남로 891 현대델리안 202호,매일 10:00 ~ 22:00,02-3427-6467,16,10건
신소녀의낙지세상,해물/생선,2.9,서울 강동구 천호대로 1036,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-478-3003,9,7건
할머니추어탕,추어,3.8,서울 강동구 구천면로 516,매일 10:30 ~ 21:00,02-481-1022,9,10건
키친사계,이탈리안,4.5,서울 강동구 양재대로85길 69 1층 102호,매일 10:30 ~ 22:00,02-472-2232,17,25건
램스토랑,양꼬치,4.3,서울 강동구 천호옛14길 22,영업시간 매일 16:00 ~ 02:00,02-471-9888,34,6건
오징어나라 천호점,해물/생선,4.3,서울 강동구 천호대로159길 22,영업시간 매일 15:00 ~ 22:00,02-486-9588,21,21건
진성한우곱창,곱창/막창,2.1,서울 강동구 올림픽로70길 47,,,43,9건
어사출또 천호점,회,3.9,서울 강동구 구천면로24길 26 1/2층,매일 13:00 ~ 03:00,02-478-1114,17,9건
THE소 둔촌점,육류/고기,4.6,서울 강동구 천호대로 1196,영업시간 월~금 16:00 ~ 24:00,02-485-1700,14,17건
여수집,해물/생선,2.9,서울 강동구 아리수로68길 28,매일 11:00 ~ 24:00,02-427-5551,17,8건
스타벅스 강동역점,커피전문점,3.3,서울 강동구 천호대로 1089,월~금 07:00 ~ 21:00,1522-3232,7,12건
솔리,카페,3.6,서울 강동구 진황도로 4-5,영업시간 월~금 14:00 ~ 23:00,02-470-6091,84,9건
참나무본가 천호점,갈비,3.1,서울 강동구 올림픽로 697 호진빌딩 1층,매일 11:00 ~ 23:00,02-477-6785,16,9건
스타벅스 길동역점,커피전문점,4.3,서울 강동구 양재대로 1487,월~목 07:00 ~ 21:00,1522-3232,9,6건
전주감자탕,감자탕,4.4,서울 강동구 상암로 191,매일 00:00 ~ 24:00,02-442-7714,6,14건
장안면옥 명일동점,냉면,3.2,서울 강동구 상암로 297,매일 12:00 ~ 22:00,02-427-6833,23,12건
통로,태국음식,4.4,서울 강동구 강동대로55길 25,화~일 12:00 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-474-4427,49,29건
등나무집,매운탕/해물탕,4.1,서울 강동구 가래여울길 20-3,,02-429-1668,17,7건
동구밖장작구이,오리,3.7,서울 강동구 풍성로 309,매일 11:00 ~ 22:00,02-484-5292,7,9건
푸른목장,육류/고기,4.9,서울 강동구 진황도로 65,월/화/수/목/금/일 11:00 ~ 23:00,02-471-9277,54,10건
램니쿠야 둔촌점,육류/고기,4.5,서울 강동구 양재대로87길 23,,02-478-0729,33,10건
오륜정,육류/고기,3.7,서울 강동구 성내로6길 32,매일 11:00 ~ 22:00,02-482-3698,35,13건
8번가,호프/요리주점,4.6,서울 강동구 천호대로157길 18 원방빌딩 3층,영업시간 매일 15:00 ~ 22:00,02-473-9488,14,16건
정통춘천닭갈비,한정식,4.7,서울 강동구 천호대로175길 58,매일 10:30 ~ 24:00,02-470-9013,13,3건
길동우동집,돈까스/우동,2.8,서울 강동구 구천면로 198,매일 00:00 ~ 24:00,02-478-3455,19,17건
옛날농장,국밥,2.7,서울 강동구 구천면로 216,매일 00:00 ~ 24:00,02-477-5983,5,3건
현우네양꼬치,양꼬치,4.5,서울 강동구 상일로5길 13,매일 11:00 ~ 24:00,02-3426-5688,5,8건
알라보 올림픽공원점,퓨전요리,4.5,서울 강동구 성안로 12 1층,매일 10:00 ~ 21:00,02-470-0939,62,12건
라라포분짜쌀국수,동남아음식,3.6,서울 강동구 성안로 170 1층,,02-2296-4257,70,8건
참사랑해,참치회,4.5,서울 강동구 양재대로 1500 1층 109호,매일 12:00 ~ 01:00,02-473-1337,32,2건
버거킹 천호역점,패스트푸드,1.9,서울 강동구 천호대로 1012 태승빌딩 1층,매일 09:00 ~ 24:00,02-473-0331,11,15건
청진생등심,육류/고기,4.1,서울 강동구 올림픽로78길 15-5,매일 11:30 ~ 22:00,02-473-7799,16,8건
버드나무집,장어,4.3,서울 강동구 가래여울길 20,,02-429-2008,2,3건
길동골목냉면,냉면,4.8,서울 강동구 양재대로114길 25 1층,매일 11:00 ~ 21:30,02-477-4181,13,6건
풍년상회 명일점,갈비,4.0,서울 강동구 양재대로147길 5 1층,영업시간 매일 16:00 ~ 24:00,02-442-0610,6,9건
벌스커피,카페,4.3,서울 강동구 성내로5길 34,월~금 08:00 ~ 22:00,,78,13건
한방만분닭한마리 본점,닭요리,5.0,서울 강동구 올림픽로93길 20,매일 12:00 ~ 23:00,02-426-2627,27,1건
호야네철판닭갈비 길동점,닭요리,4.5,서울 강동구 진황도로47길 67 1층,매일 11:00 ~ 24:00,010-2275-3456,46,4건
카페느루,카페,5.0,서울 강동구 구천면로98길 31 1층,매일 11:00 ~ 21:00,02-428-1213,16,7건
고향집손칼국수,국수,3.4,서울 강동구 동남로73길 23,,02-429-1222,20,10건
스타벅스 명일역점,커피전문점,3.6,서울 강동구 양재대로 1647,월~목 07:00 ~ 21:00,1522-3232,13,10건
강동KD부대찌개나눔터,찌개/전골,4.1,서울 강동구 올림픽로62길 7 1층,월~토 11:00 ~ 23:00,,28,20건
쿠우쿠우 천호점,해산물뷔페,2.3,서울 강동구 천호대로157길 18 2층,매일 11:00 ~ 22:00,02-477-6274,7,24건
명품기사식당 뚝다리찌개전문 본점,기사식당,3.1,서울 강동구 천중로 175,매일 07:30 ~ 22:00,02-470-6693,7,10건
행복해,회,4.3,서울 강동구 상암로49길 12,영업시간 매일 16:00 ~ 01:00,02-6408-3825,21,13건
전통춘천닭갈비,닭요리,4.4,서울 강동구 양재대로103길 68 1층,,02-470-5727,10,7건
스시진 천호점,초밥/롤,3.9,서울 강동구 천호대로 997 1층 1~2호,월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:00,02-476-9566,13,14건
KFC 둔촌동점,패스트푸드,3.7,서울 강동구 양재대로 1390,매일 10:00 ~ 24:00,02-474-1425,4,11건
7779형제짬뽕,중화요리,3.9,서울 강동구 양재대로124길 19 1층,둘째/넷째 화요일,02-477-1425,10,15건
상일뚝방집,육류/고기,4.3,서울 강동구 천호대로221길 37,,02-429-3001,13,4건
롯데리아 길동점,패스트푸드,1.9,서울 강동구 천호대로 1124 홍익빌딩 1층,매일 00:00 ~ 24:00,02-475-6084,4,14건
방이샤브샤브 칼국수 암사점,샤브샤브,5.0,서울 강동구 올림픽로 824,,02-481-6111,17,4건
다래성,중화요리,2.5,서울 강동구 구천면로100길 11,매일 10:30 ~ 20:20,02-429-3344,28,11건
길위의파스타 둔촌점,양식,4.6,서울 강동구 강동대로51길 36,화요일,02-482-3852,216,14건
맛나감자탕 명일점,감자탕,4.0,서울 강동구 양재대로 1591 2층,매일 11:00 ~ 22:30,02-470-3888,12,8건
나무수 강일점,이탈리안,2.6,서울 강동구 아리수로91길 24-9 강일포디움오피스텔 112~115호,매일 10:00 ~ 21:00,02-6959-6655,10,16건
모이세 소문난토종순대국,순대,4.0,서울 강동구 천호대로187길 23,월~금 10:00 ~ 21:30,02-487-1889,18,10건
탕화쿵푸마라탕 천호점,중화요리,4.0,서울 강동구 올림픽로70길 52 2층,매일 11:00 ~ 22:00,,18,8건
써브웨이 고덕역점,샌드위치,2.8,서울 강동구 동남로75길 13-10,매일 08:00 ~ 23:00,02-427-0217,2,16건
장수산풍천민물장어,장어,2.8,서울 강동구 천호대로 1038,,02-470-8292,12,6건
33에이커,양식,3.6,서울 강동구 아리수로61길 33,,02-3426-3754,1,7건
한촌설렁탕 강동점,설렁탕,2.9,서울 강동구 천호대로 1110,매일 00:00 ~ 24:00,02-470-8800,29,9건
그레인제빵소 길동점,제과/베이커리,4.0,서울 강동구 진황도로47길 67 1층,매일 11:00 ~ 21:30,02-473-1240,20,13건
곱창중독 천호점,곱창/막창,2.7,서울 강동구 올림픽로70길 56 1층,영업시간 매일 15:00 ~ 03:00,02-478-3002,36,11건
강동참치,참치회,3.3,서울 강동구 양재대로 1442,,02-470-1118,6,9건
농부의꿈,한식,4.3,서울 강동구 상일로 33 동성빌딩 3층,매일 11:30 ~ 22:00,02-481-0365,15,3건
KFC 천호역점,패스트푸드,3.0,서울 강동구 천호옛길 88 G-lite빌딩 1층,매일 10:00 ~ 24:00,02-475-0332,9,9건
독도쭈꾸미 본점,해물/생선,2.9,서울 강동구 천호대로158길 10,매일 02:00 ~ 02:00,02-485-1314,19,19건
투썸플레이스 강동역점,커피전문점,2.5,서울 강동구 천호대로 1077 이스트센트럴타워 1층,월~금 07:00 ~ 23:00,02-6377-8333,9,11건
잇다,테마카페,4.9,서울 강동구 천호대로 1156-5 1층 101호,매일 10:00 ~ 22:00,070-8973-1066,18,8건
카페씨모,디저트카페,4.6,서울 강동구 고덕로38길 69,매일 11:00 ~ 23:00,010-4241-9957,34,9건
써브웨이 천호점,샌드위치,2.1,서울 강동구 올림픽로 664,매일 08:00 ~ 23:00,02-485-1077,13,20건
백년손님서서갈비,갈비,4.1,서울 강동구 천호옛길 82 1층,,02-478-0651,3,8건
당산오돌 길동점,육류/고기,4.8,서울 강동구 진황도로 93,영업시간 매일 16:00 ~ 01:00,02-486-8202,42,4건
이번지깡통집 강동구청점,삼겹살,4.0,서울 강동구 올림픽로48길 31 1층,영업시간 매일 15:00 ~ 01:00,02-488-9290,5,2건
대가돈가츠,일식,4.0,서울 강동구 진황도로 4-7,매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,070-8151-9151,35,50건
스시미찌,초밥/롤,4.1,서울 강동구 양재대로114길 32 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 16:30,02-474-5452,15,13건
한끼만두 암사점,분식,4.9,서울 강동구 고덕로10길 46,,070-4062-8279,8,17건
크리스피크림도넛 길동역점,도넛,4.0,서울 강동구 양재대로 1473,매일 09:00 ~ 22:00,02-472-8045,1,9건
성내양꼬치,양꼬치,4.3,서울 강동구 천호대로162길 42,매일 12:00 ~ 01:00,02-485-2030,20,3건
등촌동샤브샤브칼국수,샤브샤브,3.8,서울 강동구 양재대로 1665,,02-3427-3043,12,4건
왕십리황가네곱창,곱창/막창,5.0,서울 강동구 구천면로 323 개나리프라자빌딩 1층,화요일,02-3426-7292,12,6건
룸카페쁠레쟝 천호점,카페,5.0,서울 강동구 천호대로157길 6,매일 12:00 ~ 24:00,02-484-7797,7,5건
느티나무집,해물/생선,3.7,서울 강동구 가래여울길 20-2,매일 11:00 ~ 21:00,02-429-2036,6,9건
피카피오,초콜릿,4.2,서울 강동구 천호대로 1065,매일 11:00 ~ 23:00,02-475-2366,74,17건
교동짬뽕,중화요리,3.7,서울 강동구 성안로3길 12 1층,월/화/수/목/금/일 11:00 ~ 24:00,02-470-9316,5,3건
마혼참치,참치회,4.1,서울 강동구 올림픽로 660 1층,영업시간 월~토 17:00 ~ 01:00,,48,19건
마곡닭한마리 강동직영점,닭요리,4.9,서울 강동구 성내로5길 29 1층,매일 11:00 ~ 22:30,02-6084-5111,33,9건
강소식당,육류/고기,5.0,서울 강동구 올림픽로48길 28 1층 102호,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 17:00,02-540-1225,40,7건
맛있는닭한마리,닭요리,5.0,서울 강동구 양재대로103길 53,,02-474-6155,44,2건
롤앤스시,초밥/롤,4.5,서울 강동구 동남로71길 20-9 파라빌딩 2층 1호,월/화/수/목/금/일 10:30 ~ 22:00,070-4419-7311,22,17건
스타벅스 명일이마트점,커피전문점,4.1,서울 강동구 동남로75길 5 별관 주차장,매일 07:00 ~ 21:00,1522-3232,10,16건
까페항상,카페,4.8,서울 강동구 성내로3길 5 1층,월~금 08:00 ~ 21:00,,35,6건
안가네등갈비,갈비,3.4,서울 강동구 진황도로47길 64,영업시간 매일 16:00 ~ 02:00,02-479-4033,33,7건
완도세꼬시,회,5.0,서울 강동구 양재대로113길 7,,02-488-9481,5,2건
카페공공장소,카페,4.6,서울 강동구 암사길 7-1 1층,월/화/수/금/토/일 12:00 ~ 22:00,,33,18건
더짬뽕,중화요리,4.1,서울 강동구 천호대로168가길 52 1층,월~토 11:00 ~ 21:00,0507-1300-5819,29,19건
이차전,호프/요리주점,4.1,서울 강동구 천호대로159길 35,,,24,7건
경양미식,양식,3.3,서울 강동구 천호옛14길 23-4,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-472-1418,189,9건
폴바셋 상일동점,커피전문점,3.5,서울 강동구 상일로6길 21 한국종합기술사옥 1층,월~금 07:30 ~ 21:00,02-481-9223,4,4건
동신상회,육류/고기,3.5,서울 강동구 명일로13길 12 1층,영업시간 매일 16:00 ~ 24:00,02-6402-2676,39,11건
팡오르방,제과/베이커리,4.6,서울 강동구 성내로3길 16 은성빌딩 1층,월~토 08:00 ~ 20:00,02-6101-7870,53,10건
재성이네 코다리찜&전골,해물/생선,3.8,서울 강동구 양재대로112길 13,,02-474-0043,19,13건
투썸플레이스 천호로데오점,커피전문점,4.1,서울 강동구 천호대로157길 19 2층,매일 09:00 ~ 21:00,02-470-8717,11,9건
제주도아줌마네집,해물/생선,3.0,서울 강동구 풍성로56길 39 둔촌역시장 9호,매일 12:00 ~ 02:00,,16,19건
100년의꿈제주해물탕 벧엘본점,해물/생선,3.0,서울 강동구 천호대로 1226 1~2층,매일 11:30 ~ 22:00,02-488-0956,29,5건
스타벅스 천호대로길동점,커피전문점,4.0,서울 강동구 천호대로 1131 거산유팰리스,월~금 07:00 ~ 21:00,1522-3232,2,8건
마포소금구이,육류/고기,3.8,서울 강동구 상암로 93,,,6,5건
인기명 상일점,조개,1.7,서울 강동구 상일로6길 39 강동타워 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-441-7711,22,9건
편백마을,육류/고기,4.5,서울 강동구 올림픽로48길 27 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00,02-486-4848,45,11건
우드멜로우,카페,2.9,서울 강동구 아리수로 243,매일 09:00 ~ 22:00,,32,14건
선진국낙지마당,해물/생선,4.5,서울 강동구 양재대로114길 39 1층,매일 10:00 ~ 22:00,02-472-2322,36,12건
바다본가,게/대게,4.3,서울 강동구 성내로18길 29,매일 12:00 ~ 24:00,02-488-0233,30,6건
미래로가자,디저트카페,5.0,서울 강동구 구천면로42길 47 1층,화~일 12:00 ~ 20:00,02-6349-1027,25,13건
오마스시,초밥/롤,2.9,서울 강동구 천호대로155길 17,영업시간 매일 14:30 ~ 23:30,02-488-1474,44,7건
노브랜드버거 길동역점,햄버거,4.0,서울 강동구 양재대로 1488,매일 10:00 ~ 22:00,02-489-6540,19,5건
구룡포항,회,4.9,서울 강동구 양재대로89가길 30,월~토 11:00 ~ 24:00,02-487-8835,5,8건
장원닭한마리 본점,닭요리,4.8,서울 강동구 구천면로 320,화~일 12:00 ~ 24:00,02-481-8222,10,12건
옛날불고기,불고기/두루치기,4.1,서울 강동구 상암로12길 4,매일 11:00 ~ 22:00,02-477-9235,23,7건
서가연,한식,2.5,서울 강동구 양재대로 1349 2층,매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-485-6363,59,8건
길동김밥,분식,4.6,서울 강동구 양재대로113길 8 1층,,02-487-9991,4,7건
자성화맛집코다리네 길동점,해물/생선,4.3,서울 강동구 양재대로 1500-7,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 16:30,02-484-3339,13,4건
형제기사식당,기사식당,2.3,서울 강동구 성안로 186 1층,매일 00:00 ~ 24:00,02-472-8015,13,3건
돈사돈 강동직영점,육류/고기,3.0,서울 강동구 올림픽로 675,영업시간 매일 16:00 ~ 24:00,02-478-8989,27,4건
이토야 암사점,돈까스/우동,4.0,서울 강동구 올림픽로93길 9,매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-428-0002,6,14건
도도참치,참치회,1.7,서울 강동구 양재대로 1574,,02-426-3707,6,12건
옛날소머리국밥집,국밥,3.7,서울 강동구 동남로82길 69,,02-427-6602,9,9건
등촌샤브칼국수 명일점,샤브샤브,2.9,서울 강동구 암사길 111,매일 10:00 ~ 22:00,02-442-6279,25,23건
진정한족발 본점,족발/보쌈,4.8,서울 강동구 천호옛14길 10,영업시간 매일 15:00 ~ 01:00,02-474-5838,39,5건
지금보고싶다 천호점,호프/요리주점,0.0,서울 강동구 구천면로 212 2층,영업시간 월/화/수/목/일 17:00 ~ 05:00,,74,0건
원조강동유황오리주물럭,오리,5.0,서울 강동구 올림픽로92길 46,매일 11:00 ~ 22:00,02-474-9252,11,3건
다리미삼겹살 서울천호점,삼겹살,3.4,서울 강동구 천호대로155길 13 1층,영업시간 매일 15:00 ~ 00:20,02-6409-7771,62,7건
스타벅스 굽은다리역점,커피전문점,3.8,서울 강동구 양재대로 1568,월~금 07:00 ~ 22:00,1522-3232,4,4건
투썸플레이스 강동길동점,커피전문점,2.0,서울 강동구 천호대로 1207,매일 09:00 ~ 22:00,02-479-2019,6,14건
월요일,호프/요리주점,4.4,서울 강동구 올림픽로62길 18,영업시간 월~토 18:00 ~ 02:00,,40,5건
보릿골 강동점,한식,2.4,서울 강동구 동남로 708,매일 11:00 ~ 21:30,02-478-1518,11,9건
명일한방삼계탕,삼계탕,2.9,서울 강동구 상암로 196,매일 00:00 ~ 24:00,02-442-5405,11,8건
용문칼국수,국수,4.5,서울 강동구 상일로5길 10,월~목 11:00 ~ 19:00 · 브레이크타임 월~목 15:00 ~ 17:00,02-481-0076,19,19건
황실짜장,중화요리,2.5,서울 강동구 상암로 29 1층 103호,매일 00:00 ~ 24:00,02-426-0567,18,12건
스키마야,일본식주점,4.3,서울 강동구 올림픽로70길 56-14,영업시간 월~금 17:30 ~ 03:00,02-472-2961,14,3건
팔선생,중화요리,2.0,서울 강동구 성내로8길 9-19,,02-473-8881,13,13건
암사고바우감자탕,감자탕,3.0,서울 강동구 올림픽로 812 1층,매일 06:00 ~ 02:00,02-429-7725,23,5건
조선제일쭈꾸미,해물/생선,3.1,서울 강동구 아리수로 187,매일 10:00 ~ 23:00,02-442-5242,30,8건
써브웨이 강동성심병원점,샌드위치,2.3,서울 강동구 성안로 147,매일 08:00 ~ 23:00,02-476-1131,7,26건
스타벅스 천호이마트,커피전문점,3.1,서울 강동구 천호대로 1015-14,월~금 07:00 ~ 21:00,1522-3232,8,10건
요인요아웃,이탈리안,4.3,서울 강동구 상일로5길 8-7,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-426-2727,16,11건
빵카페,카페,3.5,서울 강동구 동남로 578,,02-478-6464,2,11건
로겐하임,제과/베이커리,3.9,서울 강동구 동남로71길 32 환타지아빌딩 101호,월~토 10:00 ~ 22:00,02-481-8262,8,9건
양촌리,육류/고기,2.2,서울 강동구 양재대로 1444,매일 00:00 ~ 24:00,02-485-9292,9,9건
진이네떡볶이 상일점,떡볶이,4.8,서울 강동구 천호대로219길 18 1층,월~금 11:00 ~ 20:00,02-417-0008,8,4건
벌교참꼬막,해물/생선,4.8,서울 강동구 천중로40길 56,,02-482-8886,14,4건
버거킹 둔촌GS FS점,패스트푸드,1.8,서울 강동구 양재대로 1323,월~금 10:00 ~ 23:00,070-7462-6767,3,4건
콩플레,디저트카페,4.5,서울 강동구 동남로83길 67 1층,,02-427-0809,9,11건
영화정해장국,해장국,3.7,서울 강동구 진황도로43길 9,월~토 05:00 ~ 15:00,,21,9건
강돈,육류/고기,2.2,서울 강동구 상일로6길 39 강동타워 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-441-2733,43,9건
아빠감자탕,감자탕,4.0,서울 강동구 올림픽로70길 50-9,매일 11:00 ~ 06:30,,15,3건
동촌샤브칼국수 둔촌본점,샤브샤브,4.0,서울 강동구 명일로 106-12,매일 11:00 ~ 21:30,02-483-3664,17,6건
리골레토시카고피자 천호점,피자,3.7,서울 강동구 올림픽로70길 49,매일 11:00 ~ 01:00,,19,3건
어사출또 암사역점,회,5.0,서울 강동구 올림픽로 794 1층,영업시간 매일 15:00 ~ 02:30,02-442-5475,15,5건
랍스타킹,바닷가재,4.2,서울 강동구 고덕로25길 13-19 1층,화요일,02-481-5885,35,5건
고향풍천장어,장어,4.0,서울 강동구 고덕로8길 52,,02-442-1426,2,2건
소문난순대국왕족발,순대,4.6,서울 강동구 천중로52길 15,,02-477-6369,11,9건
스타벅스 상일동역점,커피전문점,3.5,서울 강동구 고덕로 399,월~금 07:00 ~ 21:00,1522-3232,10,8건
홍대포 명일점,해물/생선,3.2,서울 강동구 양재대로 1603 1층,매일 12:00 ~ 24:00,02-428-9575,11,5건
장어집,장어,4.2,서울 강동구 가래여울2길 33 1층,매일 11:00 ~ 22:00,,4,5건
천하뼈다귀감자탕,감자탕,3.3,서울 강동구 성안로 13,매일 08:00 ~ 24:00,02-475-5588,13,6건
장원삼계탕,삼계탕,4.1,서울 강동구 성안로3길 116,,02-488-5886,3,12건
스시꽃피다,초밥/롤,3.8,서울 강동구 성안로3길 120 1층,월~토 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-474-7940,25,5건
상일식당,한식,4.0,서울 강동구 천호대로221길 24,월~토 11:00 ~ 22:00,02-429-9935,11,4건
배군파스타,이탈리안,4.6,서울 강동구 천중로51길 32,매일 11:30 ~ 22:00,,11,11건
아이스베리 천호점,카페,5.0,서울 강동구 천호대로157길 17 2층,,02-485-7577,52,8건
우담소,설렁탕,4.5,서울 강동구 구천면로21길 6,매일 10:00 ~ 23:00,02-475-8866,8,4건
오늘와인한잔 천호점,와인바,1.7,서울 강동구 천호대로155길 9 1층,영업시간 매일 15:00 ~ 03:00,070-5123-7007,24,6건
콩심 서울굽은다리역점,국밥,3.7,서울 강동구 양재대로 1543,매일 00:00 ~ 24:00,0507-1305-1066,10,6건
원조성내식당,한식,3.7,서울 강동구 양재대로81길 8,,02-476-5769,6,7건
카페온도,커피전문점,4.8,서울 강동구 양재대로103길 40 성안빌딩 101호,월~토 12:00 ~ 23:00,,22,15건
전통춘천닭갈비,닭요리,4.9,서울 강동구 고덕로10길 18,매일 10:00 ~ 23:00,02-429-3339,14,9건
자매다과,디저트카페,5.0,서울 강동구 상암로6길 23 1층,월~금 10:00 ~ 20:00,010-7117-8649,68,6건
투썸플레이스 굽은다리역점,커피전문점,2.1,서울 강동구 양재대로 1539,매일 09:00 ~ 23:30,02-442-0130,0,7건
신촌황소곱창,곱창/막창,2.5,서울 강동구 천호대로155길 3,영업시간 매일 15:00 ~ 02:00,02-470-1080,21,12건
원조소금구이,갈비,4.5,서울 강동구 명일로 221,,02-483-0092,17,12건
깨돌이김밥,분식,3.9,서울 강동구 천호대로157길 54,매일 00:00 ~ 24:00,02-477-8832,9,16건
강동일식,일식집,3.3,서울 강동구 동남로73길 17,,02-442-8529,4,6건
우리콩손두부,두부전문점,4.0,서울 강동구 진황도로 100,매일 00:00 ~ 24:00,02-485-2380,23,7건
마카나이 천호점,일식,5.0,서울 강동구 올림픽로62길 40,화요일,02-6397-9247,48,10건
스시키라,초밥/롤,2.3,서울 강동구 양재대로143길 13 1층,월~토 11:30 ~ 21:30,010-9145-9995,37,4건
동촌,한정식,5.0,서울 강동구 명일로13길 26,,02-474-8332,3,1건
등촌샤브칼국수 천호점,샤브샤브,3.9,서울 강동구 올림픽로 667,매일 11:00 ~ 23:00,02-474-2223,40,8건
우리동네소농장,육류/고기,0.0,서울 강동구 천호대로170길 22,매일 10:00 ~ 23:00,02-471-9282,59,0건
내가조선의국밥이다 서울본점,국밥,3.0,서울 강동구 천호대로 1125 1층,매일 00:00 ~ 24:00,02-478-5251,15,12건
아우네쭈꾸미꼼장어 본점,장어,4.8,서울 강동구 양재대로143길 14,매일 12:00 ~ 24:00,02-3426-2516,7,5건
빛나는바다 암사점,회,3.0,서울 강동구 올림픽로 795,,02-427-8885,5,1건
카페르브니,디저트카페,4.4,서울 강동구 양재대로 1419 SM엘루이 1층 102/103호,화요일,0507-1366-2242,28,14건
카페하루,카페,5.0,서울 강동구 암사동 509 선사현대아파트상가 101동 127호,월~토 08:00 ~ 23:00,02-426-1120,65,2건
스키마야 고덕점,일본식라면,3.3,서울 강동구 동남로71길 20-9 파라빌딩 1층 2호,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:00,,18,16건
배째,육류/고기,3.5,서울 강동구 상암로 57,,02-428-4278,10,4건
곱분이곱창 길동점,곱창/막창,4.8,서울 강동구 양재대로 1463-1 1층,영업시간 매일 16:00 ~ 02:00,02-483-0090,23,6건
천사곱창 천호점,곱창/막창,2.2,서울 강동구 천호대로159길 49 1층,영업시간 월~토 16:00 ~ 03:00,02-487-7942,71,6건
고추장구이,육류/고기,4.1,서울 강동구 상암로 86,,02-473-9291,17,7건
디저트39 강동역점,디저트카페,3.3,서울 강동구 천호대로 1092 1층 110호,매일 10:00 ~ 22:00,02-475-1239,9,3건
카페오늘,카페,5.0,서울 강동구 상암로4가길 36 1층,,02-442-0701,38,2건
산수고원,갈비,3.4,서울 강동구 상암로 202,매일 11:30 ~ 22:00,02-428-3490,11,10건
똥찌비 천호점,닭요리,3.7,서울 강동구 천호대로159길 25,영업시간 매일 16:00 ~ 02:00,02-477-7224,28,6건
할매보쌈양평해장국,족발/보쌈,4.2,서울 강동구 올림픽로 745 1층,매일 07:30 ~ 22:30,02-477-2648,9,5건
투썸플레이스 강동명일점,커피전문점,2.8,서울 강동구 양재대로 1615 1/2층,매일 08:00 ~ 24:00,02-485-8255,6,8건
양철북 강동구청점,곱창/막창,3.9,서울 강동구 성내로 62,월~토 11:30 ~ 22:30,02-478-1192,11,8건
버거킹 강동구청점,패스트푸드,2.8,서울 강동구 성내로 22,월~금 10:00 ~ 22:00,070-7462-6822,4,4건
