식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
백만불식품,육류/고기,4.3,서울 중구 창경궁로5길 34-12,영업시간 월~토 15:00 ~ 22:00,02-2277-6787,85,7건
야래향,중화요리,3.0,서울 중구 퇴계로10길 14,매일 11:30 ~ 22:00,02-752-3991,25,26건
을지맥옥,호프/요리주점,3.2,서울 중구 수표로 48-16 2층,영업시간 매일 15:30 ~ 02:00,02-2272-1825,268,41건
보건옥,육류/고기,3.8,서울 중구 창경궁로8길 12,,02-2275-3743,32,25건
고려삼계탕 시청본점,삼계탕,3.1,서울 중구 서소문로11길 1,매일 10:30 ~ 21:30,02-752-9376,26,35건
도치피자 장충점,피자,2.9,서울 중구 동호로24길 27-6,매일 11:30 ~ 22:00,02-2277-8005,131,28건
현대칼국수,국수,3.8,서울 중구 세종대로 76,월~금 09:00 ~ 21:00,02-752-9504,159,26건
오카구라,일본식라면,3.4,서울 중구 을지로11길 26-5,월~토 11:30 ~ 24:00 · 브레이크타임 월~토 14:00 ~ 17:30,02-2261-4977,64,39건
분카샤 을지로점,카페,2.1,서울 중구 을지로14길 20 2층,매일 12:00 ~ 23:00,02-2269-6947,201,42건
곰국시집,국수,3.8,서울 중구 무교로 24,매일 11:00 ~ 22:00,02-756-3249,35,42건
호남식당,갈비,2.3,서울 중구 퇴계로41길 9,매일 12:00 ~ 22:30,02-2273-1348,73,30건
카페 아포테케리,카페,3.6,서울 중구 퇴계로 409-9,월~토 12:00 ~ 23:00,02-2236-8987,150,40건
참치공방 을지로점,일식,1.8,서울 중구 남대문로 112 2~3층,월~토 11:00 ~ 23:30 · 브레이크타임 월~토 15:00 ~ 17:00,02-738-3700,41,10건
대원식당,한식,4.6,서울 중구 창경궁로5길 34-26,월~토 09:00 ~ 22:30,02-2275-5512,89,21건
대화정진짜해장국,해장국,3.6,서울 중구 장충단로 249-20,매일 05:00 ~ 22:00,02-2267-8484,80,34건
뮌헨호프,호프/요리주점,2.6,서울 중구 을지로13길 14,영업시간 월~금 13:00 ~ 24:00,02-2273-2288,107,15건
참숯골,육류/고기,3.1,서울 중구 무교로 16 체육회관 빌딩2층,매일 11:00 ~ 22:00,02-774-2100,40,18건
하이가쯔,돈까스/우동,4.0,서울 중구 동호로12길 69,월/화/수/목/금/일 11:00 ~ 21:30,02-2252-3778,38,27건
할머니순대국,순대,4.4,서울 중구 퇴계로87길 3-1 1층,월~토 11:30 ~ 19:30,02-2233-6743,17,14건
붓처스컷 광화문점,스테이크/립,3.4,서울 중구 세종대로 136 서울파이낸스센터 지하2층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-318-0973,104,36건
진대감 시청점,육류/고기,3.7,서울 중구 남대문로1길 57 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 16:20,02-3789-1844,52,12건
동대닭한마리 본점,닭요리,4.2,서울 중구 서애로 16-5 1층,월/화/수/금 11:00 ~ 23:00,02-2269-5596,77,34건
하니칼국수,국수,3.1,서울 중구 퇴계로 411-15 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-3298-6909,249,37건
커피사,카페,4.2,서울 중구 을지로 142-1 3층,매일 11:00 ~ 20:00,02-2274-2780,112,52건
을지분식,분식,3.2,서울 중구 충무로5길 17 1층,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 14:30 ~ 16:30,,132,18건
중림동물고기,일식,4.2,서울 중구 만리재로35길 50-1,영업시간 월~토 17:00 ~ 22:00,02-363-7799,104,12건
을지육점,육류/고기,3.8,서울 중구 을지로12길 18-1 1층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 16:00,02-2269-3398,115,19건
쿠우쿠우 명동점,해산물뷔페,2.2,서울 중구 명동길 55 4층,매일 11:00 ~ 22:00,02-753-1230,202,38건
오챠드1974,이탈리안,3.2,서울 중구 퇴계로 373-1,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-2252-1974,88,24건
멘텐,일본식라면,4.2,서울 중구 삼일대로 305,월~토 11:40 ~ 20:00 · 브레이크타임 월~토 14:30 ~ 17:40,,93,63건
쉐이크쉑 두타점,패스트푸드,3.2,서울 중구 장충단로 275 1층,월/화/수/목/일 10:30 ~ 22:00,02-3398-4003,465,75건
동강나루터,매운탕/해물탕,4.3,서울 중구 세종대로1길 6,매일 10:00 ~ 22:00,02-775-9331,19,18건
통나무집,호프/요리주점,2.9,서울 중구 마른내로6길 16,월~토 11:00 ~ 22:30,02-2275-9184,53,15건
꽁시면관 본점,중화요리,3.4,서울 중구 명동2길 45,월~토 00:00 ~ 24:00,02-778-8863,79,49건
용강식당,갈비,2.7,서울 중구 을지로20길 40,매일 10:00 ~ 22:00,02-2266-5801,123,22건
포비 을지로점,제과/베이커리,4.2,서울 중구 청계천로 100 시그니처 타워 1층,월~금 07:30 ~ 21:00,02-6020-0880,59,20건
아웃백스테이크하우스 동대문점,패밀리레스토랑,3.4,서울 중구 장충단로13길 20 현대시티아울렛점 9층,매일 10:30 ~ 21:00,02-2283-2902,134,19건
창고43 명동점,육류/고기,3.4,서울 중구 을지로 100 파인에비뉴빌딩 A동 지하 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 14:00 ~ 17:30,02-6031-0081,42,17건
피어커피 광희문점,카페,4.7,서울 중구 청구로 123 1/2층,월~금 08:30 ~ 20:00,070-4154-1464,62,36건
커피그래,카페,3.7,서울 중구 동호로 204 1층,월~금 08:00 ~ 22:00,0507-1348-1256,206,23건
한가람 본점,한정식,4.3,서울 중구 남대문로5길 25 1층,매일 11:10 ~ 22:00 · 브레이크타임2 월~금 15:00 ~ 17:00,02-318-3088,32,34건
일품향,중화요리,3.4,서울 중구 남대문로 52-13 2층,월~토 11:30 ~ 22:00,02-753-6928,27,17건
한성식당,곱창/막창,2.5,서울 중구 서소문로11길 8,,02-752-2056,68,54건
남산림돈까스,돈까스/우동,1.4,서울 중구 소파로 91-1,매일 09:00 ~ 23:00,02-3789-5838,7,33건
땡초곱창,곱창/막창,3.9,서울 중구 퇴계로87길 54,매일 00:00 ~ 24:00,02-2234-1240,88,18건
는커피,커피전문점,4.1,서울 중구 청구로4길 19 1층,월~금 08:30 ~ 21:00,02-2246-1212,72,20건
국고집,갈비,4.3,서울 중구 다산로21길 11 1층,,02-6101-9560,49,24건
독립맥주공장,호프/요리주점,4.1,서울 중구 정동길 17 이화정동빌딩 1층,영업시간 월~토 15:00 ~ 23:00,02-3789-2890,60,12건
석산정,한식,3.4,서울 중구 을지로 149-5,매일 10:00 ~ 22:00,02-2266-9494,53,14건
초반식당,삼겹살,2.6,서울 중구 수표로6길 8-1 1층,월~금 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2261-2005,41,16건
교대갈비집 시청점,갈비,4.6,서울 중구 남대문로1길 31 2층,매일 11:00 ~ 24:00,02-778-5582,76,27건
희락갈치,해물/생선,3.6,서울 중구 남대문시장길 22-10,매일 03:00 ~ 21:00,02-755-3449,191,30건
호텔수선화,카페,2.5,서울 중구 충무로7길 17 4층,월~토 12:00 ~ 24:00,070-8950-2649,186,57건
애프터저크오프,와인바,3.4,서울 중구 수표로 42-21 4층,월/화요일,070-4249-5032,39,45건
남매집,육류/고기,3.8,서울 중구 남대문로1길 41,월~금 12:00 ~ 24:00,02-777-0735,33,28건
훅트포케 을지로점,양식,4.1,서울 중구 삼일대로12길 18 1층,월~금 11:00 ~ 21:00 · 브레이크타임1 월~금 14:30 ~ 16:30,070-7757-0976,127,42건
명품을지순대국,순대,3.1,서울 중구 충무로5길 3 베네호텔 1층,매일 10:30 ~ 22:00,02-2268-7772,31,19건
서울우진갈비,갈비,4.2,서울 중구 중림로 10 삼성사이버빌리지 상가3동 101호,매일 11:00 ~ 22:30,02-312-6166,32,15건
시골집,갈비,2.9,서울 중구 을지로20길 36,,02-2278-9436,41,9건
함흥에겨울냉면,냉면,2.5,서울 중구 동호로24길 21,매일 11:30 ~ 22:00,02-2279-2770,90,39건
페스타 바이 민구,양식,4.0,서울 중구 장충단로 60 더페스타 1층,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,02-2250-8000,115,11건
파스타마켓,이탈리안,3.3,서울 중구 퇴계로 210-14,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,070-4110-0355,92,29건
화포식당 시청점,육류/고기,4.4,서울 중구 남대문로1길 16 1층,월~금 11:30 ~ 01:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-318-2382,26,35건
계단집,카페,4.5,서울 중구 퇴계로6길 35,화~일 10:00 ~ 20:00,070-4419-7776,63,11건
우촌,한식,3.1,서울 중구 을지로12길 24,매일 10:00 ~ 22:00,02-2266-2932,82,17건
천향원,샤브샤브,4.4,서울 중구 남대문로7길 33 소공빌딩 2층,매일 11:30 ~ 22:00,0507-1364-7705,110,24건
필동멸치국수,국수,4.1,서울 중구 퇴계로 210-4 1층,매일 11:00 ~ 22:00,0507-1353-2886,55,75건
아그라 센터원점,인도음식,3.7,서울 중구 을지로5길 26 지하2층,매일 11:20 ~ 22:00 · 브레이크타임 월~수 15:00 ~ 17:00,0507-1327-8977,68,10건
광안리,회,4.4,서울 중구 충무로2길 32,매일 00:00 ~ 24:00,,80,28건
만족오향족발 시청본점,족발/보쌈,3.6,서울 중구 서소문로 134-7,,02-753-4755,307,120건
스타벅스 환구단점,커피전문점,4.4,서울 중구 소공로 112 반도조선아케이드,월~금 07:00 ~ 20:00,1522-3232,45,30건
도깨비불고기 동대문본점,불고기/두루치기,3.4,서울 중구 을지로43길 38 1층,매일 00:00 ~ 24:00,02-2269-1538,33,5건
동대문엽기떡볶이 본점,떡볶이,2.9,서울 중구 퇴계로75길 15 금호빌딩,매일 11:00 ~ 21:00,02-2234-8592,147,35건
신룽푸마라탕,중화요리,3.3,서울 중구 명동7가길 20 2층,매일 11:00 ~ 23:00,02-319-3808,75,25건
창고43 시청점,육류/고기,2.6,서울 중구 서소문로 120 ENA빌딩 1층,월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:30,02-6020-7955,31,11건
오프셋커피,카페,3.9,서울 중구 다산로20길 7,화~일 12:00 ~ 21:00,070-8790-2650,102,40건
육통령 명동본점,육류/고기,2.8,서울 중구 명동8나길 37-2,매일 11:30 ~ 02:00,02-778-8592,43,32건
닭진미,닭요리,3.4,서울 중구 남대문시장길 22-20,,02-753-9063,120,27건
마복림할머니 막내아들네,떡볶이,2.8,서울 중구 다산로 221,매일 00:00 ~ 24:00,02-2253-1466,32,23건
4F카페,카페,3.5,서울 중구 을지로35길 26-1,매일 11:00 ~ 22:00,02-2276-1092,62,29건
팔선,중화요리,4.0,서울 중구 동호로 249 서울신라호텔 2층,매일 12:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 18:00,02-2230-3366,65,23건
종종서울,한식,3.9,서울 중구 만리재로35길 5 1층,,070-4147-0087,107,15건
mwm,카페,4.4,서울 중구 수표로 35-1 4층,,070-7913-7407,54,17건
미즈컨테이너 시티아울렛점,이탈리안,3.1,서울 중구 장충단로13길 20 현대시티아울렛 동대문점 지하1층,매일 11:00 ~ 23:00,02-2283-2183,70,15건
영미네곱창,곱창/막창,2.6,서울 중구 마장로9길 36-1,매일 11:00 ~ 06:00,02-2253-3341,28,21건
아리연,한정식,3.8,서울 중구 세종대로12길 12 해남2빌딩 지하1층,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30,02-757-1994,16,5건
동원VIP참치 서울시청점,회,3.3,서울 중구 세종대로22길 16 베스트웨스턴뉴서울호텔 2층,,02-3666-6666,37,11건
만나손칼국수,국수,4.4,서울 중구 동호로31길 29,월~금 11:00 ~ 18:30,02-2266-6556,45,26건
문경등심,육류/고기,4.4,서울 중구 을지로18길 11,월~금 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-2279-0610,42,12건
허수아비 돈까스카레전문점 정동점,돈까스/우동,4.4,서울 중구 정동길 2-2 2층,매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30,02-753-3363,38,35건
동강나루터,매운탕/해물탕,4.4,서울 중구 삼일대로12길 13,월~금 11:00 ~ 22:00,02-2273-5989,27,29건
우미회전초밥 신당점,초밥/롤,3.8,서울 중구 퇴계로 397,월~토 12:00 ~ 22:00,02-2252-7300,57,42건
딘타이펑 명동점,중화요리,3.3,서울 중구 명동7길 13 호텔28 2층,매일 11:00 ~ 22:00,02-3789-2778,162,91건
복성각,중화요리,2.8,서울 중구 덕수궁길 7 오천회관 2층,매일 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-913-2222,13,24건
갯마을횟집,회,4.0,서울 중구 충무로14길 6-12,영업시간 월~금 17:30 ~ 22:00,02-2285-4751,41,24건
십분의일,와인바,4.1,서울 중구 수표로 42-9 2층,영업시간 월~금 18:00 ~ 22:00,02-6080-8051,147,26건
모스버거 명동중앙점,패스트푸드,3.1,서울 중구 명동9길 37,매일 08:00 ~ 22:00,02-779-7416,36,24건
유에서유,이탈리안,3.5,서울 중구 수표로 65 강남빌딩 201호,월~금 11:30 ~ 23:00 · 브레이크타임1 월~금 14:00 ~ 17:00,02-2261-0314,204,33건
청시행,햄버거,2.5,서울 중구 을지로11길 14 5층,월~금 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-1811-9660,118,23건
24시별내옥 가마솥설농탕,설렁탕,3.8,서울 중구 장충단로 193,매일 00:00 ~ 24:00,02-2279-4553,24,17건
맥도날드 서울시청점,패스트푸드,3.3,서울 중구 남대문로9길 51 1층,매일 07:00 ~ 24:00,070-7017-0155,26,19건
한옥카페,카페,3.4,서울 중구 남대문로 11,매일 08:00 ~ 19:00,070-4509-9100,39,9건
아트몬스터 을지로점,호프/요리주점,3.8,서울 중구 수표로 52 2층,영업시간 월~금 17:00 ~ 01:00,02-2272-6110,600,21건
신성식당,한식,3.8,서울 중구 세종대로14길 22-3,매일 11:30 ~ 22:30,02-753-5306,58,22건
오뗄두스,제과/베이커리,3.2,서울 중구 세종대로 136 파이낸스 빌딩 지하2층,매일 11:00 ~ 21:00,070-4221-5705,64,41건
짬뽕지존 신당점,중화요리,3.1,서울 중구 다산로 216 1층,매일 00:00 ~ 24:00,02-2232-5161,31,14건
필동해물,실내포장마차,2.9,서울 중구 필동로 30,,02-2279-6574,48,15건
남대문명물호떡,간식,3.7,서울 중구 남대문로 24,,02-775-4954,22,9건
코트야드메리어트 서울남대문 모모카페,뷔페,4.0,서울 중구 남대문로 9 2층,매일 06:30 ~ 21:00 · 브레이크타임1 매일 10:00 ~ 12:00 · 브레이크타임2 월~금 14:00 ~ 18:00,02-2211-8223,58,12건
명동피자 명동본점,피자,3.3,서울 중구 명동10길 41 4층,매일 11:00 ~ 22:30,02-777-8979,127,35건
북촌손두부,두부전문점,3.0,서울 중구 남대문로 25-18 우남빌딩 1층,월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 17:00,02-779-7979,49,4건
진아네떡볶이,떡볶이,2.1,서울 중구 퇴계로56길 52,,02-2275-8078,41,10건
명동집,삼겹살,3.4,서울 중구 통일로 22-14,월~금 11:30 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-773-7318,26,5건
풍문고기집,육류/고기,2.8,서울 중구 세종대로2길 6-1,매일 11:00 ~ 23:00,0507-1407-6252,78,23건
스시화정,초밥/롤,2.9,서울 중구 세종대로14길 29 2층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30,02-757-7766,33,14건
다루다 신당본점,육류/고기,3.5,서울 중구 다산로 163 1층,매일 09:00 ~ 21:00,02-2238-9289,28,4건
홍복,중화요리,3.0,서울 중구 남대문시장길 73-3,매일 11:00 ~ 22:00 · 브레이크타임 월~금 16:00 ~ 17:00,02-755-7633,28,11건
사마르칸트시티,아시아음식,4.0,서울 중구 을지로42길 16 2층,,02-6014-6368,15,14건
명동서서갈비 명동분점,갈비,4.6,서울 중구 명동10길 35-10 1층,매일 11:30 ~ 22:30,02-318-6400,132,18건
동화반점 (휴업중),중화요리,2.1,서울 중구 장충단로13길 7,,02-2265-9224,41,37건
충무로청국장,한식,4.1,서울 중구 퇴계로41길 7 1층,월~금 11:00 ~ 21:50,02-2275-7903,37,16건
르템플,양식,3.5,서울 중구 충무로7길 2,매일 12:00 ~ 22:00,02-2263-7575,174,56건
임마지노,이탈리안,4.3,서울 중구 을지로12길 28 제이매크로타워 2층 204호,화~일 11:30 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:30,0507-1339-8849,77,25건
은호식당 남대문본점,곰탕,3.1,서울 중구 남대문시장4길 28-4,매일 06:00 ~ 22:00,02-753-3263,25,26건
남도식당,추어,4.2,서울 중구 정동길 41-3,월~토 11:30 ~ 20:30,,22,37건
을지로보석,술집,2.5,서울 중구 마른내로 11-10 3층,,,97,39건
다시열린하얀집,술집,3.7,서울 중구 서애로 12-20,영업시간 매일 17:00 ~ 05:00,02-2278-5953,47,14건
그릴데미그라스,양식,3.4,서울 중구 삼일대로2길 50 오리엔스호텔 1층,화~일 11:30 ~ 21:30 · 브레이크타임 화~일 14:30 ~ 17:00,02-723-1233,47,14건
파티오 알토,양식,4.0,서울 중구 동호로12길 23,영업시간 월~토 17:00 ~ 02:00,0507-1425-3959,91,21건
진동횟집,회,3.3,서울 중구 세종대로14길 18,매일 11:00 ~ 23:00,02-776-1733,14,8건
하이디라오 명동점,중화요리,4.5,서울 중구 명동3길 36 마이티빌딩 1층,매일 10:00 ~ 22:00,02-3789-3888,66,28건
패스트리부티크 신라호텔서울,제과/베이커리,4.3,서울 중구 동호로 249 1층,매일 07:00 ~ 22:00,02-2230-3377,124,16건
강서면옥,냉면,2.3,서울 중구 세종대로11길 35,매일 11:00 ~ 22:00,02-752-1945,16,38건
경일옥핏제리아,피자,3.9,서울 중구 을지로16길 2-1,화~토 11:30 ~ 21:00 · 브레이크타임 화~금 15:00 ~ 17:00,,102,52건
빕스 제일제당센터점,패밀리레스토랑,2.7,서울 중구 동호로 330 지하1층,,02-6740-7997,34,19건
도마 중림점,찌개/전골,3.4,서울 중구 중림로 31 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,,39,30건
VIP참치,회,2.5,서울 중구 남대문로1길 6 은성빌딩 2층,,02-777-0081,57,2건
7.8 1호점,호프/요리주점,4.4,서울 중구 창경궁로8길 22-7,,,25,29건
스타사마리칸트,아시아음식,3.2,서울 중구 을지로42길 14 1층,매일 10:00 ~ 23:00,02-2279-7780,29,19건
마포대도소곱창,곱창/막창,4.4,서울 중구 손기정로1길 42,영업시간 월~토 17:30 ~ 24:00,02-913-1641,62,14건
조옥당 약수본점,족발/보쌈,4.4,서울 중구 동호로12길 39 1층,월/화/수/목/일 12:00 ~ 23:00,02-2232-8282,72,20건
진가와 을지로점,일식집,3.2,서울 중구 을지로5길 19 페럼타워 지하1층,월~금 11:00 ~ 20:30 · 브레이크타임 월~금 14:30 ~ 17:30,02-6353-8957,90,23건
머거보까 매운불갈비찜 본점,갈비,3.3,서울 중구 다산로10길 9 1/2층,매일 12:00 ~ 24:00,02-2234-4544,50,18건
스시조,초밥/롤,4.2,서울 중구 소공로 106 서울웨스틴조선호텔 20층,월~금 07:00 ~ 22:00 · 브레이크타임1 매일 15:00 ~ 17:30 · 브레이크타임2 월~금 10:00 ~ 12:00,02-317-0373,73,28건
서울리스타,호프/요리주점,3.2,서울 중구 퇴계로 19 1층,월~금 11:30 ~ 21:00,02-757-2265,42,15건
고양이놀이터 명동점,고양이카페,4.3,서울 중구 명동8길 37-14 3층,매일 12:00 ~ 23:00,,58,15건
청송옥,국밥,3.1,서울 중구 서소문로11길 14,월~금 09:00 ~ 22:00,02-754-1547,39,20건
라망시크레,양식,4.0,서울 중구 퇴계로 67 레스케이프호텔 26층,월~토 07:00 ~ 22:00 · 브레이크타임1 월~토 10:00 ~ 12:00 · 브레이크타임2 월~토 15:00 ~ 18:00,02-317-4003,108,18건
올댓피자,피자,4.0,서울 중구 다산로40길 15,매일 00:00 ~ 24:00,02-2236-8274,70,23건
순남시래기 명동점,한식,4.4,서울 중구 명동10길 35-20,월~금 11:00 ~ 22:00,02-3789-9292,46,9건
진미네,실내포장마차,3.6,서울 중구 마른내로6길 34,,,58,8건
남도한식정든님,한정식,3.1,서울 중구 을지로 78 2층,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-778-6068,17,11건
1978테라스,이탈리안,2.0,서울 중구 소파로 95 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,,151,3건
무명,일식,3.9,서울 중구 퇴계로87길 30 1층,영업시간 화~일 17:00 ~ 23:00,,8,19건
원조짜장떡복이,떡볶이,2.6,서울 중구 동호로12길 96 1층,월~토 10:30 ~ 21:30,02-2231-0010,70,37건
아리랑,한식,3.4,서울 중구 남대문로7길 23,매일 11:30 ~ 23:00,02-752-1342,8,11건
원흥,중화요리,3.1,서울 중구 다동길 46,월~토 11:30 ~ 20:50 · 브레이크타임 월~토 15:00 ~ 17:30,02-3789-3624,50,36건
베이커리텐,제과/베이커리,4.4,서울 중구 다산로33길 57 1층,매일 11:00 ~ 20:00,070-7743-3330,40,19건
한일관 을지로점,한정식,2.9,서울 중구 을지로5길 19 페럼타워 빌딩 지하 1층,매일 11:00 ~ 21:00,02-6353-8976,14,15건
뚜레쥬르 제일제당사옥점,제과/베이커리,3.2,서울 중구 동호로 330 CJ제일제당빌딩 1층,월~금 07:00 ~ 22:00,02-6740-7930,114,29건
성원식품,한식,3.9,서울 중구 을지로20길 36,월~토 11:00 ~ 22:00,02-2285-3865,48,7건
회현식당,일식집,4.1,서울 중구 퇴계로2길 9-8,,02-318-8011,50,10건
개화,중화요리,3.4,서울 중구 남대문로 52-5,매일 11:00 ~ 21:30,02-776-0508,28,32건
동대문매운김밥,분식,4.4,서울 중구 다산로 255 1층,영업시간 월/화/수/목/금/일 18:00 ~ 07:00,02-2231-0582,34,12건
왕대박지지미촌 본점,한식,4.1,서울 중구 퇴계로 62-1,영업시간 월~금 15:00 ~ 24:00,02-752-3337,53,18건
스패뉴 시청점,이탈리안,2.8,서울 중구 세종대로 82 2층,월~금 11:30 ~ 23:30,02-318-1987,23,10건
노띵커피,커피전문점,3.9,서울 중구 퇴계로50길 33-2 1층,월~토 10:00 ~ 20:00,02-303-7404,24,19건
신동궁 감자탕뼈숯불구이,감자탕,3.2,서울 중구 명동9길 43,매일 00:00 ~ 24:00,02-318-4222,10,19건
동방명주 충무로점,중화요리,3.5,서울 중구 퇴계로 186,매일 11:00 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-2267-7285,14,23건
더 플라자 도원,중식,4.3,서울 중구 소공로 119 더 플라자호텔 3층,매일 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 18:00,02-310-7300,60,18건
메이드인시카고 덕수궁점,피자,3.1,서울 중구 덕수궁길 5 2층,매일 11:00 ~ 21:00,02-755-6748,81,16건
대원집,육류/고기,3.5,서울 중구 을지로3길 30-4,매일 10:00 ~ 22:30,02-777-2038,30,16건
퍼퓰러,베트남음식,4.5,서울 중구 을지로44길 2 1/2층,,02-792-9119,246,30건
스타벅스 동대문공원점,커피전문점,3.4,서울 중구 장충단로 229,월~금 07:00 ~ 22:00,1522-3232,15,17건
마포우사미,한식,4.2,서울 중구 동호로 195-7,월~토 11:00 ~ 23:00,02-2253-8253,63,14건
택이네조개전골 무교동점,조개,4.5,서울 중구 다동길 24-4 1층,매일 11:00 ~ 23:00,02-3789-7150,60,11건
현대수산,회,3.7,서울 중구 청파로 461,,02-364-0118,23,16건
산채향,한식,3.5,서울 중구 청계천로 8 프리미어 플레이스 빌딩 지하 1층,매일 11:00 ~ 22:00,02-778-2959,14,13건
분카샤 충무로점,카페,2.9,서울 중구 퇴계로31길 16 우형빌딩 4층,매일 12:00 ~ 23:00,,129,17건
줄리아,중식,2.9,서울 중구 수표로 48-12,영업시간 월~토 17:00 ~ 24:00,0507-1324-1196,129,33건
코요테살룬 서울역점,피자,3.8,서울 중구 퇴계로 18 대우재단빌딩 2층,월~금 11:30 ~ 24:00 · 브레이크타임 월~금 14:30 ~ 17:00,010-4513-4246,34,27건
카페마마스 센터원점,카페,3.2,서울 중구 을지로5길 26 센터원빌딩 1층,,02-6030-8979,88,38건
주옥,한식,4.2,서울 중구 소공로 119 더플라자호텔 3층,화~일 12:00 ~ 22:30 · 브레이크타임 화~일 15:00 ~ 18:30,0507-1410-9393,75,32건
차돌박힌쭈꾸미,한식,3.7,서울 중구 퇴계로16길 5,매일 11:00 ~ 22:00,02-3789-7677,32,10건
탕화쿵푸마라탕 명동점,중화요리,4.5,서울 중구 명동4길 16-1 2/ 3층,화~일 10:00 ~ 22:00,010-7557-6666,109,20건
원조1호 장충동할머니집,족발/보쌈,1.6,서울 중구 장충단로 174,매일 09:30 ~ 23:30,02-2279-9979,42,17건
원조녹두,한식,3.6,서울 중구 을지로11길 26-2,월~토 11:00 ~ 22:00,02-2277-0241,89,38건
원조영락골뱅이,호프/요리주점,3.3,서울 중구 수표로 52,,02-2264-9489,62,12건
코인 명동점,카페,4.0,서울 중구 명동6길 10,매일 10:30 ~ 22:30,02-753-1667,54,28건
복정집,해물/생선,3.4,서울 중구 퇴계로 235 남산센트럴자이아파트상가 1층,월~토 11:00 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00,02-2269-1608,27,9건
한상훈셰프,양식,4.7,서울 중구 소공로 29,월~금 10:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-771-1808,26,12건
루이스의사물들,카페,2.4,서울 중구 청계천로 172-1,매일 12:00 ~ 20:00,02-2274-4854,164,19건
한암동 정동점,곰탕,3.8,서울 중구 정동길 21-15 정동빌딩 신관 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-3789-8324,247,17건
루이키친M,중화요리,3.9,서울 중구 세종대로21길 40 TV조선빌딩 1층,월/화/수/목/금/일 11:30 ~ 21:30 · 브레이크타임 월/화/수/목/금/일 14:30 ~ 17:30,02-736-8889,25,7건
세븐스퀘어,뷔페,3.9,서울 중구 소공로 119 프라자호텔 2층,매일 06:00 ~ 22:00,02-310-7777,41,14건
만선호프2,호프/요리주점,1.2,서울 중구 충무로9길 12,,02-2274-1040,39,34건
원조남원닭발,닭요리,3.6,서울 중구 퇴계로86길 26,매일 00:00 ~ 24:00,02-2253-6098,72,16건
구이구이 시청직영점,해물/생선,2.5,서울 중구 을지로 6 2층,매일 11:00 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00,02-783-9292,18,11건
한와담 광화문점,육류/고기,2.8,서울 중구 세종대로21길 40,매일 11:30 ~ 23:30 · 브레이크타임 매일 15:00 ~ 17:00,02-730-7905,28,14건
오는정,갈비,2.2,서울 중구 을지로3길 29,영업시간 매일 17:00 ~ 23:00,02-756-1658,43,19건
키라키라윤,일본식주점,4.3,서울 중구 다산로21길 15 1층,영업시간 매일 18:00 ~ 02:00,02-6052-1212,33,12건
미락,일식,2.0,서울 중구 퇴계로41길 48 1층,,02-2266-9772,14,3건
링링,디저트카페,4.3,서울 중구 청구로8길 35 1층,영업시간 화/수/목/일 13:00 ~ 20:00,070-7774-9110,42,19건
동원VIP참치 코리아나호텔점,회,3.4,서울 중구 세종대로 135 코리아나호텔 3층,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,02-725-7001,77,9건
