식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
어사출또 서울대입구역점,회,3.0,서울 관악구 봉천로49길 3,매일 12:00 ~ 01:30,02-888-5114,34,14건
고요서울,디저트카페,2.6,서울 관악구 남부순환로226길 31 2층,화요일,02-876-1232,149,20건
장터참숯무한리필 신림점,육류/고기,3.0,서울 관악구 신림로 381,영업시간 월~금 14:00 ~ 01:00,02-875-7708,26,8건
육진정육식당 본점,육류/고기,3.7,서울 관악구 봉천로 397,매일 11:30 ~ 24:00,02-872-3376,35,16건
한근한방삼계탕,삼계탕,2.5,서울 관악구 봉천로 396,월~금 11:00 ~ 21:30,02-877-2100,27,18건
명돼지갈비,갈비,4.1,서울 관악구 과천대로 931,,02-522-2975,38,11건
오늘그대와,이탈리안,2.5,서울 관악구 관악로14길 65,매일 12:00 ~ 22:00,02-882-0303,149,20건
프랑스홍합집,양식,3.3,서울 관악구 관악로14길 22,영업시간 화~목 17:00 ~ 24:00,02-882-1705,179,43건
피자보이시나 서울대점,피자,4.5,서울 관악구 남부순환로234길 31 1층,영업시간 화 16:00 ~ 23:00,02-877-6550,143,17건
커피볶는여자,커피전문점,4.2,서울 관악구 관악로14가길 2,매일 12:00 ~ 23:30,,162,32건
만석곱창,곱창/막창,3.3,서울 관악구 봉천로 491-1,영업시간 매일 16:00 ~ 03:00,02-876-2496,56,23건
오신매운갈비찜 서울대입구점,갈비,4.4,서울 관악구 남부순환로230길 14,매일 12:00 ~ 24:00,02-884-5253,56,32건
솟대막걸리양조장,술집,3.8,서울 관악구 신림로 305 3층,영업시간 월~금 17:00 ~ 02:00,02-872-9156,28,12건
종로곱창,곱창/막창,3.5,서울 관악구 남부순환로145길 29,영업시간 월~토 16:00 ~ 23:00,02-862-0092,51,12건
미미청,중화요리,3.2,서울 관악구 남부순환로234길 21,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6015-8292,88,35건
황소곱창,곱창/막창,2.1,서울 관악구 관악로15길 39,영업시간 월~금 16:00 ~ 02:00,02-875-7622,49,34건
해족단,술집,4.0,서울 관악구 봉천로 230,영업시간 매일 17:00 ~ 02:00,02-882-7532,54,15건
미남대게 신림점,게/대게,2.1,서울 관악구 신림로64길 17,매일 11:00 ~ 01:00,02-6409-2235,144,12건
뉴욕택시디저트,디저트카페,4.8,서울 관악구 남부순환로 1870 1층,월~토 11:00 ~ 22:00,070-8711-1013,39,52건
황제갈비,갈비,4.8,서울 관악구 남부순환로 1644,,02-888-9665,16,13건
혼자두면 장판뜯어서차린 개카페,애견카페,3.0,서울 관악구 남부순환로 1665 3층,화~일 13:12 ~ 22:10,02-887-3058,23,6건
부추삼겹살 딱이야 본점,삼겹살,4.3,서울 관악구 신림동5길 49 1층,매일 13:00 ~ 01:00,02-6339-8530,82,7건
육회공작소 신림점,육류/고기,2.8,서울 관악구 신림로59길 8-3 2층,영업시간 월~금 17:00 ~ 04:00,02-884-4827,37,6건
쩐호우양꼬치&샤브샤브,양꼬치,2.4,서울 관악구 남부순환로 1597-15 2층,매일 00:00 ~ 24:00,02-888-7779,79,17건
어부사시가,해물/생선,4.4,서울 관악구 관악로14길 31,,02-877-9288,110,22건
리버벨,카페,4.3,서울 관악구 남현2길 18 1층,화요일,070-8065-3096,25,25건
산야로콩나물국밥,국밥,4.2,서울 관악구 관악로 111,매일 06:30 ~ 22:00,02-889-3390,20,24건
우리동네고기집,육류/고기,3.8,서울 관악구 인헌6길 24,매일 11:00 ~ 22:00,02-871-9938,96,9건
남고집 신림점,육류/고기,4.1,서울 관악구 남부순환로 1625 1/2층,,,47,8건
베이컨시,이탈리안,4.8,서울 관악구 봉천로62길 5 옥산빌딩 지하1층,영업시간 화~일 17:00 ~ 24:00,,57,39건
김덕후의곱창조 신림점,곱창/막창,2.2,서울 관악구 신림동길 19,영업시간 매일 15:00 ~ 03:00,02-877-5542,38,18건
스타벅스 신림사거리점,커피전문점,4.1,서울 관악구 남부순환로 1619 영일빌딩 1/ 2층,월~토 08:00 ~ 22:00,1522-3232,12,17건
고기박사 서울대점,육류/고기,3.8,서울 관악구 남부순환로 1874 화창빌딩 1층,매일 00:00 ~ 24:00,02-871-1101,41,13건
구로곱창,곱창/막창,2.1,서울 관악구 조원로 9,영업시간 월~목 17:30 ~ 22:50,02-839-7848,66,17건
동학주점,호프/요리주점,4.6,서울 관악구 대학5길 29 1층,영업시간 매일 17:00 ~ 04:00,02-872-6107,24,23건
전주익산집,순대,3.2,서울 관악구 신림로59길 14 원조순대타운 3층 302호,매일 09:00 ~ 02:00,02-888-8496,585,19건
다글다글,치킨,4.7,서울 관악구 남현길 63-5 1층,매일 12:00 ~ 24:00,02-583-3231,28,49건
대원갈비,갈비,3.0,서울 관악구 신림로67길 5,매일 00:00 ~ 24:00,02-883-3532,29,9건
마티스커피 신림점,커피전문점,3.8,서울 관악구 신림로59길 15-6 2층,매일 12:00 ~ 01:00,02-884-6321,5,26건
인생고기,육류/고기,3.5,서울 관악구 신림동길 26 1층,영업시간 매일 15:00 ~ 02:00,02-882-9279,62,4건
은행골 서울대입구역점,일식,3.3,서울 관악구 관악로 174,매일 11:30 ~ 22:30,02-883-4988,61,21건
풍년옥,닭요리,3.5,서울 관악구 관악로15길 9 1층,매일 10:00 ~ 22:00,02-874-8888,36,22건
봉구통닭 신림역점,치킨,4.7,서울 관악구 신림로59길 11 1층,,02-877-5909,134,3건
도적숯불구이,육류/고기,1.9,서울 관악구 관악로 110-1,매일 10:00 ~ 24:00,02-882-8573,5,15건
지리산삼계탕 2호점,삼계탕,2.0,서울 관악구 신림로 300 웅산빌딩 2층,매일 11:00 ~ 22:00,02-885-2015,97,5건
루비정,중화요리,3.9,서울 관악구 남부순환로198길 7,매일 11:30 ~ 23:00,02-883-1358,27,11건
문성골족발집,족발/보쌈,4.3,서울 관악구 신원로 16,영업시간 화~일 17:00 ~ 01:00,02-855-8789,119,10건
투썸플레이스 사당점,커피전문점,2.5,서울 관악구 남부순환로 2082-33 성광빌딩 1층,매일 07:00 ~ 23:30,02-581-7767,18,22건
산골,순대,3.4,서울 관악구 관악로 211 마동 1층 29/46호,,02-874-3292,43,8건
플레이온보드게임카페 신림점,보드카페,5.0,서울 관악구 남부순환로 1592 3층,월~금 13:00 ~ 06:00,02-882-5727,54,3건
버거킹 신림역점,패스트푸드,2.7,서울 관악구 신림로 318 청암두산위브센티움 1층 101호,매일 00:00 ~ 24:00,02-3285-0332,17,31건
장수촌 풍천장어직판장,장어,3.8,서울 관악구 봉천로 258,매일 10:00 ~ 05:00,02-874-4748,13,4건
도쿄술집 신림역점,일본식주점,2.8,서울 관악구 남부순환로 1600-20 2층,영업시간 매일 17:00 ~ 03:00,02-882-0218,48,4건
통큰갈비,갈비,3.6,서울 관악구 남부순환로 1599-4 1층,영업시간 월~금 14:00 ~ 01:00,02-888-8312,16,16건
풍천민물장어 신림점,장어,3.3,서울 관악구 신림로 242 정진빌딩 1층,매일 12:00 ~ 01:00,02-878-7888,11,3건
담양죽순추어탕,추어,3.2,서울 관악구 남부순환로 2082-37,매일 11:00 ~ 22:00,02-597-0036,26,13건
보스커피&브런치,디저트카페,4.6,서울 관악구 봉천로33길 7 1층,매일 10:30 ~ 24:00,02-872-8345,20,5건
백년초왕갈비탕 서울대점,갈비,3.5,서울 관악구 신림로7길 10,월~토 10:00 ~ 19:30,02-882-5858,25,11건
이레삼계탕,삼계탕,4.1,서울 관악구 봉천로 609,월~토 10:30 ~ 22:00,02-877-8833,20,22건
할매보쌈,족발/보쌈,3.8,서울 관악구 신림로 351,매일 11:00 ~ 24:00,02-885-4724,41,12건
카페녹다,카페,4.2,서울 관악구 신림로15길 31,매일 08:00 ~ 23:00,02-6082-8252,20,20건
호남손팥칼국수,국수,4.3,서울 관악구 봉천로 425,월~토 11:30 ~ 20:30,02-872-2060,10,9건
지기네불닭발 본점,닭요리,4.2,서울 관악구 조원로 5-14,매일 11:30 ~ 23:30,02-865-0158,82,6건
목우촌부추삼겹살 남현점,삼겹살,2.7,서울 관악구 남현1길 68-10,매일 12:00 ~ 24:00,02-588-7399,95,14건
라공방 서울대직영점,중식,3.3,서울 관악구 관악로 163,매일 00:00 ~ 24:00,02-878-0588,131,35건
그레이프라운지,북카페,5.0,서울 관악구 관악로17길 9 라온2차 2/3층,매일 09:00 ~ 22:00,02-888-5300,11,8건
전주식당,한식,3.7,서울 관악구 신림로66길 20,매일 08:00 ~ 22:30,,29,12건
투닷츠베이커리 (휴업중),제과/베이커리,3.7,서울 관악구 관천로 44 선인타운 1층 102호,,070-8982-0109,48,18건
반한달,제과/베이커리,4.7,서울 관악구 남부순환로151길 42 1층,월/화/수요일,070-4063-5563,59,6건
엘따뻬오,양식,4.1,서울 관악구 봉천로 580 2층,월~토 11:30 ~ 01:00 · 브레이크타임 매일 15:00 ~ 17:00,02-882-8835,71,34건
이태리상회,양식,3.8,서울 관악구 청룡길 31,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00,,51,25건
카페프레임,카페,4.0,서울 관악구 관악로14길 94 지하1층,매일 12:00 ~ 22:00,02-6082-1049,87,20건
남도포장마차,실내포장마차,3.5,서울 관악구 청룡2길 3 1층,영업시간 매일 15:00 ~ 03:00,02-871-9121,57,13건
킹크랩대게한상 봉천점,게/대게,2.1,서울 관악구 남부순환로 1685,매일 12:00 ~ 22:20,02-888-8980,18,7건
탐나종합어시장 구로디지털역점,회,2.8,서울 관악구 조원로 7 1층,,02-864-1004,28,11건
문득,이탈리안,3.0,서울 관악구 관악로14길 8,매일 11:30 ~ 22:00,02-882-2186,184,18건
투썸플레이스 신림역점,커피전문점,2.3,서울 관악구 신림로 350 서원프라자 1층,매일 00:00 ~ 24:00,02-882-7873,9,12건
스타벅스 신림타임스트림점,커피전문점,4.0,서울 관악구 신림로 330 포도몰 1층 101호,월~금 07:00 ~ 21:00,1522-3232,21,20건
새실정원,카페,2.3,서울 관악구 관악로14길 103 2층,매일 12:00 ~ 22:00,,114,19건
이가 서울대점,일본식주점,3.1,서울 관악구 봉천로 485-1,영업시간 월~금 17:30 ~ 02:00,,44,16건
연소바 서울대점,일식,2.4,서울 관악구 남부순환로 1802 1층,매일 11:00 ~ 21:30,02-871-2221,45,48건
하우츠마라탕,중화요리,4.4,서울 관악구 관악로14길 77,매일 11:00 ~ 23:00,02-886-6680,56,31건
백년불고기물갈비 신림역점,갈비,2.8,서울 관악구 관천로 43 2층,월~금 12:00 ~ 01:00,02-864-8972,29,4건
아우성황소곱창 신림본점,곱창/막창,3.3,서울 관악구 신림로65길 31,영업시간 월~토 17:00 ~ 24:00,02-877-1174,121,3건
신사리포차,실내포장마차,2.5,서울 관악구 신림로59길 9 지하1층,매일 00:00 ~ 24:00,02-874-6770,26,4건
치킨공방 신림점,치킨,3.8,서울 관악구 남부순환로 1597-11,영업시간 매일 14:00 ~ 01:00,02-1670-8538,28,5건
킴쓰해물로스,해물/생선,4.1,서울 관악구 신림로 309 2층,매일 11:30 ~ 23:00,02-889-8485,81,12건
라티놀 서울대본점,분식,2.8,서울 관악구 관악로 154-5,매일 09:00 ~ 21:00,02-875-8285,33,18건
고앤고 본점,육류/고기,4.7,서울 관악구 남부순환로 1665 1층,영업시간 매일 17:00 ~ 02:00,02-882-8492,30,14건
하남돼지집 서울대입구역점,삼겹살,2.7,서울 관악구 관악로17길 3,영업시간 매일 16:00 ~ 01:00,02-876-2993,83,23건
계탄언니,닭요리,3.4,서울 관악구 과천대로 951 연송빌딩 지하1층 가호,매일 11:00 ~ 23:00,02-588-9929,128,18건
도리도리하찌,닭요리,2.4,서울 관악구 관악로14길 77,매일 12:20 ~ 00:50,02-889-4490,67,35건
서오릉피자 관악점,피자,4.8,서울 관악구 남부순환로 1925 1층,매일 11:00 ~ 22:00,02-875-1600,33,23건
속초오징어어시장 사당점,회,4.1,서울 관악구 남현1길 47,매일 11:30 ~ 17:30,02-586-1410,67,11건
역전할머니맥주 서울신림점,호프/요리주점,2.4,서울 관악구 신림로59길 7 1층,영업시간 매일 17:00 ~ 05:00,,29,7건
진화로 신림본점,일본식주점,3.3,서울 관악구 신림동길 10,,02-877-0422,98,3건
까꿍돼지사당삼겹살,삼겹살,2.9,서울 관악구 남현1길 68-6,월~금 13:00 ~ 23:30,,65,14건
명륜진사갈비 서울봉천점,갈비,2.3,서울 관악구 양녕로 29 미화빌딩 1층,매일 11:00 ~ 23:00,02-875-9296,42,31건
독도해물탕 신림점,매운탕/해물탕,4.7,서울 관악구 남부순환로 1597-11,영업시간 매일 17:00 ~ 24:00,,13,3건
황금짜장 봉전점,중화요리,3.9,서울 관악구 장군봉1길 19,매일 10:00 ~ 21:00,02-877-9444,20,11건
스윗밸런스 샤로수점,양식,2.6,서울 관악구 관악로14길 99 1층,매일 10:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-883-3225,45,46건
링고 3호점,호프/요리주점,4.5,서울 관악구 봉천로 518-4 2층,영업시간 월/화/수/목/일 17:00 ~ 02:00,070-7576-2367,17,16건
장우동 서울대점,돈까스/우동,2.4,서울 관악구 호암로24길 57,월/화/수/목/금/일 08:00 ~ 01:00,02-878-5583,10,14건
삼차,육류/고기,4.2,서울 관악구 관악로16길 13 1층,매일 11:50 ~ 01:00 · 브레이크타임 월~금 15:00 ~ 16:00,02-882-7797,23,17건
스타벅스 서울대역,커피전문점,3.1,서울 관악구 남부순환로 1817,월~금 07:00 ~ 22:00,1522-3232,16,19건
스타벅스 낙성대역점,커피전문점,4.1,서울 관악구 남부순환로 1908,월~금 07:00 ~ 21:00,1522-3232,15,28건
새우당,해물/생선,3.1,서울 관악구 남부순환로234길 19,매일 12:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-3285-8292,119,64건
생활맥주 서울대입구점,호프/요리주점,4.0,서울 관악구 관악로14가길 2 지하1층,영업시간 매일 16:00 ~ 01:00,02-883-1777,58,11건
투썸플레이스 신림로점,커피전문점,3.7,서울 관악구 신림로 328 1~3층,매일 00:00 ~ 24:00,02-878-7955,8,15건
크리스피크림도넛 서울대입구역점,도넛,4.4,서울 관악구 관악로 202 1층,매일 09:00 ~ 22:00,02-882-1937,12,10건
세월마차,실내포장마차,4.3,서울 관악구 은천로 32,,,31,4건
신사리즉석불떡볶이,떡볶이,3.9,서울 관악구 남부순환로176길 20 3층,매일 11:30 ~ 23:00,,35,7건
이태리부대찌개 낙성대점,찌개/전골,4.1,서울 관악구 봉천로 600 1층,매일 11:00 ~ 22:00,070-7543-3368,38,11건
궁전다방,카페,4.7,서울 관악구 남부순환로 1500 1층,매일 10:00 ~ 02:00,,31,6건
서울뼛국,해장국,2.9,서울 관악구 관천로 36-1,매일 00:00 ~ 24:00,,41,15건
가온길 서울대입구역점,카페,4.7,서울 관악구 남부순환로 1869-6 101호,매일 10:00 ~ 23:00,02-877-5859,26,26건
원당황소곱창,곱창/막창,4.7,서울 관악구 봉천로 506,,02-889-9234,18,17건
사시사철흑염소오리,오리,3.4,서울 관악구 남부순환로 1888 1층,매일 10:30 ~ 22:00,02-877-5247,6,8건
사이공본가 신림점,베트남음식,4.0,서울 관악구 남부순환로 1595 1층,매일 10:00 ~ 22:30,02-885-0420,78,13건
어사출또 봉천점,회,4.5,서울 관악구 은천로 27,,02-878-5114,42,2건
돼지네,삼겹살,4.2,서울 관악구 봉천로 594,영업시간 월~토 17:00 ~ 01:00,02-886-0330,38,9건
소문난집,삼계탕,4.0,서울 관악구 인헌2길 8-2,매일 10:30 ~ 23:00,02-888-7745,39,5건
투썸플레이스 서울대입구역점,커피전문점,2.1,서울 관악구 관악로 157,월/화/수/목/일 08:00 ~ 24:00,02-882-5474,19,30건
수산식당,해물/생선,2.6,서울 관악구 남부순환로 2082-25 4층,매일 11:30 ~ 23:40,02-581-6071,11,8건
우된장 봉천본점,육류/고기,3.8,서울 관악구 청룡1길 7 1층,매일 11:00 ~ 22:30,02-883-7002,51,19건
안단단맛,디저트카페,4.9,서울 관악구 신원로4길 22 1층,화요일,02-318-1588,34,25건
다이히로,일식,3.7,서울 관악구 행운1길 3,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-882-4402,106,27건
이금옥샤브샤브칼국수,샤브샤브,4.8,서울 관악구 관악로 132,매일 10:00 ~ 22:00,02-871-5417,20,21건
표표마라탕 사당점,중화요리,4.5,서울 관악구 남현2길 8 1층,화요일,02-585-5188,30,23건
공간마카롱,제과/베이커리,5.0,서울 관악구 신림로 306 1층,화~일 11:00 ~ 20:00,,34,9건
맥주활력수,호프/요리주점,3.9,서울 관악구 신원로 38 1층,영업시간 매일 14:00 ~ 05:00,,40,7건
스시스캔들,초밥/롤,3.9,서울 관악구 낙성대로 22-14 1층,,02-3285-6885,37,16건
우디가스트로,양식,3.5,서울 관악구 관악로 116,월~금 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-887-8908,47,8건
해인어시장,회,2.8,서울 관악구 남부순환로 1587,매일 11:00 ~ 06:00,02-886-1997,52,5건
숙성대광어가람,회,3.3,서울 관악구 봉천로 483,,02-883-7271,18,20건
수제요리주점 섬,일본식주점,3.8,서울 관악구 관악로 195 관악위버폴리스 B동 1층 111호,영업시간 월~토 17:30 ~ 03:00,02-878-8255,21,10건
고객만족,족발/보쌈,3.6,서울 관악구 남부순환로 1597-6,영업시간 매일 15:00 ~ 01:30,02-882-1500,200,8건
해태식당,한식,4.4,서울 관악구 청룡1길 33 1층,매일 11:00 ~ 22:00,02-885-5398,21,11건
길동우동집,돈까스/우동,2.0,서울 관악구 신림로 358,매일 00:00 ~ 24:00,02-871-6462,13,32건
스시나마,초밥/롤,3.1,서울 관악구 신림로 324 2층,화요일,02-885-3572,34,24건
버거킹 서울대입구역점,패스트푸드,2.6,서울 관악구 남부순환로 1796 삼호빌딩 1층,매일 09:00 ~ 24:00,070-7462-6868,11,18건
관악산가마솥녹두삼계탕,삼계탕,3.6,서울 관악구 관악로17길 13,매일 11:00 ~ 21:00,02-887-0188,7,5건
스타벅스 신림점,커피전문점,3.0,서울 관악구 신림로 355-1,월~금 08:00 ~ 21:00,1522-3232,19,14건
연탄부락 낙성대점,육류/고기,4.5,서울 관악구 남부순환로 1891,영업시간 매일 16:00 ~ 03:00,02-885-8158,56,11건
소년의레시피,이탈리안,4.0,서울 관악구 신원로 26 동부아파트 상가 1층 128호,화~일 12:00 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00,02-866-1628,29,26건
몽중인 kitchen&bar,중식,3.6,서울 관악구 관악로14가길 13 1층,영업시간 월~토 18:00 ~ 03:00,,17,23건
투썸플레이스 구로디지털단지역점,커피전문점,1.9,서울 관악구 시흥대로 554 1층,매일 07:00 ~ 23:30,02-868-5588,12,10건
신림집,삼겹살,2.7,서울 관악구 남부순환로176길 12 1층,매일 11:30 ~ 22:00,,87,6건
도노텀블 보라매점,카페,3.8,서울 관악구 보라매로 15-8,월~금 08:00 ~ 23:00,02-885-3377,34,13건
조선펍에디,호프/요리주점,4.4,서울 관악구 남부순환로224길 31 지하 1층,영업시간 매일 18:00 ~ 02:00,,41,11건
오술차 사당역점,호프/요리주점,4.4,서울 관악구 과천대로 955 3층,영업시간 월/화/수/목/일 17:00 ~ 03:00,02-588-5009,41,5건
농장사람들,음식점,3.6,서울 관악구 남부순환로210길 6 1층,,02-3285-5488,35,14건
짬뽕갑 본점,중화요리,1.2,서울 관악구 신림동7길 8 1층,매일 11:00 ~ 01:30,02-882-2113,48,13건
토리고야 사당역점,술집,3.1,서울 관악구 남현1길 68-6,영업시간 매일 16:00 ~ 05:00,,114,8건
옛날농장,육류/고기,4.4,서울 관악구 봉천로 262,매일 00:00 ~ 24:00,02-873-2280,8,5건
오케이크 서울대입구역점,제과/베이커리,3.9,서울 관악구 관악로 211 1층,매일 10:00 ~ 23:00,02-876-5055,30,9건
경원치킨 본점,치킨,3.6,서울 관악구 봉천로 600-1,영업시간 매일 16:00 ~ 02:00,02-876-3303,34,17건
이행춘초밥 봉천본점,초밥/롤,3.1,서울 관악구 관악로 229-1,영업시간 매일 15:00 ~ 24:00,02-877-3835,30,28건
문득낙성,디저트카페,3.5,서울 관악구 남부순환로 1929-9 102호,매일 10:00 ~ 24:00,,72,15건
안성각 2호점,중화요리,3.0,서울 관악구 남현1길 26 2층,,02-3472-8188,9,20건
스시락,초밥/롤,3.4,서울 관악구 신림로 356,월/화 10:00 ~ 24:00,02-877-6771,27,13건
농장사람들,육류/고기,3.7,서울 관악구 봉천로 462,매일 11:00 ~ 05:00,02-878-5678,14,10건
스태미나식당,육류/고기,3.5,서울 관악구 호암로24길 65 2층,영업시간 월~토 17:00 ~ 00:15,070-8108-8104,14,28건
리춘시장 샤로수길지점,중화요리,3.8,서울 관악구 관악로14길 22,매일 11:30 ~ 22:30,02-6448-0410,50,11건
청국장과보리밥 봉천점,한식,4.1,서울 관악구 관악로24길 80,매일 11:00 ~ 21:30,02-878-8858,12,8건
커피나무 낙성대역점,카페,2.9,서울 관악구 봉천로 569 팬컴빌딩 1층,월~금 08:30 ~ 23:00,02-877-0210,10,8건
덕봉식당,한식,3.4,서울 관악구 호암로24길 24 1층,매일 11:00 ~ 23:00,,24,19건
망원동티라미수 샤로수길점,제과/베이커리,2.5,서울 관악구 관악로14길 30,매일 13:00 ~ 22:00,,122,33건
낙성대돈까스,돈까스/우동,4.1,서울 관악구 인헌길 15 1층,화요일,02-871-0790,19,41건
이가소머리국밥,국밥,3.6,서울 관악구 신림로7나길 32,,02-888-1530,12,24건
샤로스톤,스테이크/립,3.6,서울 관악구 관악로14길 63,영업시간 매일 16:00 ~ 24:00,02-885-8292,62,24건
싸움의고수 신림점,족발/보쌈,2.6,서울 관악구 신림로 307 1층,매일 11:30 ~ 23:00,02-3285-8812,7,19건
우마,일본식주점,3.7,서울 관악구 신원로 26 동부아파트상가 101동 124호,영업시간 월~토 17:00 ~ 21:00,02-830-4549,82,7건
달다어요,카페,4.1,서울 관악구 신림로68길 38 1층,매일 11:00 ~ 23:00,,81,20건
흥부보쌈,족발/보쌈,4.3,서울 관악구 신림로59길 15-13,매일 11:00 ~ 01:00,02-888-9464,60,6건
정통계란말이김밥,분식,1.8,서울 관악구 신림로70길 11,월~토 00:00 ~ 24:00,02-871-8777,21,10건
인생극장쪽갈비,갈비,4.7,서울 관악구 양녕로 30,화요일,070-4090-9591,37,3건
오인자아구찜,아구,3.7,서울 관악구 남부순환로 1924,매일 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 16:30,02-882-8422,77,6건
미완성카페,카페,3.9,서울 관악구 난곡로 350 1층,월/화/수/목/일 11:00 ~ 22:00,,31,15건
버거킹 낙성대점,패스트푸드,2.1,서울 관악구 남부순환로 1934 1층,매일 09:00 ~ 23:00,070-7438-8235,11,30건
호형숯불닭갈비,닭요리,4.7,서울 관악구 봉천로 497 1층,,02-877-9603,20,18건
카페여기,카페,3.3,서울 관악구 호암로22길 31 1층,매일 09:00 ~ 24:00,02-882-5945,22,18건
낙성기사식당,기사식당,4.3,서울 관악구 봉천로 550,월~토 10:00 ~ 21:30,02-883-1819,26,19건
코시롱,돈까스/우동,4.5,서울 관악구 남부순환로266길 6,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 14:30 ~ 17:00,02-582-9388,21,30건
서초동연가 사당역점,육류/고기,2.6,서울 관악구 남현1길 59,매일 12:00 ~ 05:00,02-585-5386,113,7건
스타벅스 보라매대교점,커피전문점,3.8,서울 관악구 보라매로3길 23 대교눈높이보라매 센터 1층,월~금 07:00 ~ 21:00,1522-3232,9,10건
가야촌유황오리 봉천점,오리,3.8,서울 관악구 봉천로 407,매일 11:00 ~ 22:30,02-886-5292,17,4건
토방닭한마리 본점,닭요리,3.8,서울 관악구 신림로22길 5,매일 10:00 ~ 22:00,02-874-6895,15,15건
프로젝트서울,디저트카페,3.1,서울 관악구 봉천로 518-4 4층,매일 11:00 ~ 23:00,070-7753-5678,130,14건
백채김치찌개 봉리단길본점,찌개/전골,2.7,서울 관악구 청룡1길 25,매일 11:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00,070-8292-2182,46,17건
궁 잔기지떡 서울대점,떡/한과,5.0,서울 관악구 청림6길 16,,010-6717-9997,14,2건
정성만두,분식,4.8,서울 관악구 청룡길 27,매일 10:00 ~ 23:00,02-861-3259,40,13건
설빙 신림점,디저트카페,1.4,서울 관악구 남부순환로 1598 2층,매일 11:30 ~ 23:30,02-879-2080,30,22건
불광옥,육류/고기,4.2,서울 관악구 봉천로 485,화~일 11:30 ~ 23:30,02-875-6161,75,5건
돌초밥,초밥/롤,4.3,서울 관악구 남부순환로 1929-16 1층,,02-882-4692,21,27건
미스리부자아줌마,족발/보쌈,3.8,서울 관악구 남부순환로 1802 관악캠퍼스타워 1층,월~토 11:30 ~ 02:00,,27,12건
말뚝곱창 4호점,곱창/막창,1.5,서울 관악구 조원로2길 32 1층,,,112,13건
형제집,육류/고기,3.0,서울 관악구 남부순환로 1592-5,영업시간 월/화/수/목/일 15:00 ~ 03:00,02-875-6686,150,2건
하륜일만족발 신림점,족발/보쌈,2.6,서울 관악구 호암로22길 82 해피원룸 1층,영업시간 매일 15:00 ~ 02:00,02-876-8255,27,7건
생각보다맛있는집 신림점,국수,4.1,서울 관악구 봉천로 236,매일 10:00 ~ 20:00 · 브레이크타임 매일 15:30 ~ 16:30,02-872-7818,30,12건
정남옥,한식,3.8,서울 관악구 신림로26길 24-8 1층,매일 10:00 ~ 21:30,02-887-7888,108,19건
양평해장국,해장국,3.0,서울 관악구 봉천로 229,매일 09:00 ~ 20:00,02-875-2366,21,34건
쭈앤쭈,한식,3.5,서울 관악구 관악로14길 11 1층,화~일 11:00 ~ 03:00,02-6448-7997,86,8건
다다에보민스시,초밥/롤,4.3,서울 관악구 시흥대로 562,매일 11:00 ~ 23:00,02-862-2609,64,4건
넥스트에디션 신림점,테마카페,5.0,서울 관악구 남부순환로 1598 지하1층,,02-882-3775,73,1건
아우네장터,순대,3.5,서울 관악구 봉천로 490,매일 00:00 ~ 24:00,02-879-0465,48,22건
순보보,퓨전한식,4.1,서울 관악구 봉천로62길 10,화~일 10:30 ~ 22:30 · 브레이크타임 화~일 15:00 ~ 17:00,02-883-9343,28,27건
와인창고잡,와인바,4.3,서울 관악구 남부순환로226길 31 1층,영업시간 월/화/수/목/일 17:00 ~ 02:00,,46,18건
삼수갑산,육류/고기,1.5,서울 관악구 남현1길 38-9,매일 10:00 ~ 22:00,02-521-0056,35,6건
안녕과자점,제과/베이커리,3.2,서울 관악구 남부순환로228길 20 1층,월/화요일,02-3285-0908,133,34건
써브웨이 서울대점,샌드위치,3.7,서울 관악구 관악로 156 호윤빌딩 1층,매일 08:00 ~ 22:50,02-887-6887,22,54건
써브웨이 신림역점,샌드위치,1.5,서울 관악구 신림로 344 SK허브그린,매일 08:00 ~ 22:00,02-888-4455,14,53건
게장뷔페,뷔페,2.7,서울 관악구 보라매로 34,매일 10:30 ~ 22:00,02-6349-2945,28,12건
홍푸차이 신림점,중화요리,2.2,서울 관악구 남부순환로 1513,매일 11:00 ~ 21:00,02-856-5352,14,15건
독도쭈꾸미,해물/생선,3.8,서울 관악구 남부순환로226길 19,영업시간 월~금 16:00 ~ 02:00,02-875-7751,68,18건
참배나무골 사당점,오리,3.3,서울 관악구 남부순환로 2068,매일 11:30 ~ 22:00,02-597-5252,5,3건
KFC 서울대입구역점,패스트푸드,2.2,서울 관악구 남부순환로 1810 1층,매일 10:00 ~ 00:30,02-871-2590,11,16건
소백양샤브샤브,샤브샤브,4.3,서울 관악구 봉천로 467 2층,매일 10:00 ~ 01:00,02-875-5188,32,27건
